CASEID,YEAR,STATEFIP,EMPSTAT,PED,SED_EAT,ANYSECDRK,ANYSECEAT,ACTIVITY,DURATION,SED_EAT_LN,START
20070112061569,2007,34,1,90,0,2,2,50101,120,0,16:55:00
20070112061570,2007,34,1,65,0,2,2,50101,300,0,7:30:00
20070112061570,2007,34,1,65,0,2,2,50101,250,0,12:35:00
20070112061581,2007,35,1,70,0,2,2,50101,240,0,8:00:00
20070112061581,2007,35,1,70,0,2,2,50101,230,0,13:10:00
20070112061586,2007,35,1,120,10,2,1,50101,300,10,7:00:00
20070112061586,2007,35,1,120,10,2,1,50101,420,0,13:00:00
20070112061594,2007,35,1,60,0,2,2,50101,355,0,7:20:00
20070112061594,2007,35,1,60,0,2,2,50101,125,0,13:55:00
20070112061594,2007,35,1,60,0,2,2,50102,180,0,16:15:00
20070112061599,2007,36,1,60,5,2,1,50101,190,0,7:50:00
20070112061599,2007,36,1,60,5,2,1,50101,205,5,16:35:00
20070112061614,2007,36,1,55,570,1,1,50101,60,60,6:00:00
20070112061614,2007,36,1,55,570,1,1,50101,180,180,7:15:00
20070112061614,2007,36,1,55,570,1,1,50101,90,90,10:30:00
20070112061614,2007,36,1,55,570,1,1,50101,195,195,12:15:00
20070112061614,2007,36,1,55,570,1,1,50101,45,0,17:05:00
20070112061614,2007,36,1,55,570,1,1,50101,40,0,21:00:00
20070112061620,2007,36,1,30,5,1,1,50101,150,5,14:00:00
20070112061620,2007,36,1,30,5,1,1,50101,30,0,21:30:00
20070112061632,2007,36,1,105,15,2,1,50101,180,0,6:00:00
20070112061632,2007,36,1,105,15,2,1,50101,130,0,9:20:00
20070112061632,2007,36,1,105,15,2,1,50101,210,0,12:30:00
20070112061640,2007,36,1,20,18,1,1,50101,240,15,16:00:00
20070112061640,2007,36,1,20,18,1,1,50101,330,3,20:30:00
20070112061640,2007,36,1,20,18,1,1,50101,90,0,2:30:00
20070112061648,2007,36,1,140,10,1,1,50101,60,0,15:50:00
20070112061654,2007,36,1,90,0,2,2,50101,115,0,8:05:00
20070112061654,2007,36,1,90,0,2,2,50101,330,0,10:30:00
20070112061654,2007,36,1,90,0,2,2,50101,150,0,16:30:00
20070112061660,2007,36,1,120,0,1,1,50101,60,0,10:02:00
20070112061660,2007,36,1,120,0,1,1,50101,2,0,14:34:00
20070112061660,2007,36,1,120,0,1,1,50101,15,0,16:04:00
20070112061686,2007,36,1,75,0,2,2,50101,240,0,13:15:00
20070112061686,2007,36,1,75,0,2,2,50101,90,0,17:30:00
20070112061686,2007,36,1,75,0,2,2,50101,210,0,19:30:00
20070112061696,2007,36,1,100,3,1,1,50101,120,0,8:30:00
20070112061696,2007,36,1,100,3,1,1,50101,90,0,10:50:00
20070112061696,2007,36,1,100,3,1,1,50101,105,0,13:00:00
20070112061696,2007,36,1,100,3,1,1,50101,170,0,14:55:00
20070112061696,2007,36,1,100,3,1,1,50101,45,0,23:10:00
20070112061698,2007,36,1,20,0,2,2,50101,255,0,11:15:00
20070112061698,2007,36,1,20,0,2,2,50101,100,0,15:50:00
20070112061709,2007,36,1,30,30,2,1,50101,125,0,7:55:00
20070112061709,2007,36,1,30,30,2,1,50101,105,30,10:15:00
20070112061709,2007,36,1,30,30,2,1,50101,240,0,12:30:00
20070112061719,2007,36,1,25,15,1,1,50101,150,0,16:29:00
20070112061719,2007,36,1,25,15,1,1,50101,111,0,19:09:00
20070112061719,2007,36,1,25,15,1,1,50101,95,0,21:25:00
20070112061726,2007,37,1,90,5,1,1,50101,375,5,9:15:00
20070112061739,2007,37,1,65,0,2,2,50101,120,0,8:15:00
20070112061739,2007,37,1,65,0,2,2,50101,375,0,10:45:00
20070112061763,2007,37,1,30,0,1,2,50101,30,0,9:00:00
20070112061763,2007,37,1,30,0,1,2,50101,30,0,16:06:00
20070112061767,2007,38,1,75,0,2,2,50101,310,0,7:50:00
20070112061767,2007,38,1,75,0,2,2,50101,260,0,13:40:00
20070112061768,2007,39,1,85,10,2,1,50101,360,5,6:00:00
20070112061768,2007,39,1,85,10,2,1,50101,375,5,12:45:00
20070112061768,2007,39,1,85,10,2,1,50102,30,0,19:20:00
20070112061771,2007,39,1,50,0,2,2,50101,150,0,6:45:00
20070112061771,2007,39,1,50,0,2,2,50101,105,0,9:30:00
20070112061771,2007,39,1,50,0,2,2,50101,115,0,11:35:00
20070112061771,2007,39,1,50,0,2,2,50101,75,0,13:45:00
20070112061783,2007,39,1,45,4,1,1,50101,20,0,21:20:00
20070112061793,2007,39,1,40,60,1,1,50101,60,0,9:05:00
20070112061793,2007,39,1,40,60,1,1,50101,60,0,14:00:00
20070112061793,2007,39,1,40,60,1,1,50101,150,15,18:00:00
20070112061796,2007,39,1,40,0,2,2,50101,280,0,7:20:00
20070112061796,2007,39,1,40,0,2,2,50101,240,0,12:30:00
20070112061801,2007,39,1,55,0,2,2,50101,120,0,5:00:00
20070112061801,2007,39,1,55,0,2,2,50101,110,0,7:10:00
20070112061801,2007,39,1,55,0,2,2,50101,140,0,9:10:00
20070112061801,2007,39,1,55,0,2,2,50101,90,0,12:00:00
20070112061805,2007,39,1,30,10,1,1,50101,120,0,10:21:00
20070112061805,2007,39,1,30,10,1,1,50101,150,0,12:31:00
20070112061805,2007,39,1,30,10,1,1,50101,79,0,15:11:00
20070112061805,2007,39,1,30,10,1,1,50101,110,0,16:40:00
20070112061808,2007,39,1,15,15,1,1,50101,180,0,4:00:00
20070112061808,2007,39,1,15,15,1,1,50101,345,0,7:15:00
20070112061808,2007,39,1,15,15,1,1,50101,85,0,2:35:00
20070112061823,2007,39,1,25,15,2,1,50101,240,0,4:00:00
20070112061823,2007,39,1,25,15,2,1,50102,330,0,8:30:00
20070112061823,2007,39,1,25,15,2,1,50101,265,15,23:35:00
20070112061824,2007,39,1,20,15,1,1,50101,60,10,8:00:00
20070112061829,2007,39,1,40,11,1,1,50101,382,0,6:38:00
20070112061829,2007,39,1,40,11,1,1,50101,121,5,13:29:00
20070112061829,2007,39,1,40,11,1,1,50102,360,5,20:55:00
20070112061839,2007,39,1,30,0,2,2,50101,208,0,8:02:00
20070112061839,2007,39,1,30,0,2,2,50101,105,0,11:45:00
20070112061839,2007,39,1,30,0,2,2,50101,120,0,14:00:00
20070112061839,2007,39,1,30,0,2,2,50102,240,0,17:30:00
20070112061844,2007,39,1,0,40,1,1,50101,180,0,4:00:00
20070112061847,2007,39,1,55,5,2,1,50101,8,0,9:27:00
20070112061847,2007,39,1,55,5,2,1,50101,45,0,13:35:00
20070112061849,2007,39,1,15,10,1,1,50101,600,10,6:05:00
20070112061863,2007,40,1,30,40,2,1,50101,5,0,12:00:00
20070112061864,2007,40,1,30,0,2,2,50101,486,0,8:24:00
20070112061874,2007,41,1,30,0,2,2,50101,367,0,5:53:00
20070112061874,2007,41,1,30,0,2,2,50101,150,0,12:30:00
20070112061894,2007,41,1,20,345,1,1,50101,250,10,7:20:00
20070112061894,2007,41,1,20,345,1,1,50101,195,0,11:50:00
20070112061895,2007,42,1,90,10,2,1,50101,210,0,9:00:00
20070112061895,2007,42,1,90,10,2,1,50101,210,0,13:00:00
20070112061899,2007,42,1,60,25,1,1,50101,75,0,6:50:00
20070112061899,2007,42,1,60,25,1,1,50101,270,0,8:20:00
20070112061899,2007,42,1,60,25,1,1,50101,85,0,13:20:00
20070112061903,2007,42,1,40,0,2,2,50101,120,0,7:00:00
20070112061903,2007,42,1,40,0,2,2,50101,195,0,9:15:00
20070112061903,2007,42,1,40,0,2,2,50101,370,0,12:50:00
20070112061905,2007,42,1,40,2,1,1,50101,275,0,7:25:00
20070112061905,2007,42,1,40,2,1,1,50101,280,2,12:20:00
20070112061908,2007,42,1,10,45,1,1,50101,213,10,7:57:00
20070112061908,2007,42,1,10,45,1,1,50101,240,0,12:30:00
20070112061915,2007,42,1,60,0,2,2,50101,493,0,14:47:00
20070112061937,2007,42,1,45,0,2,2,50101,455,0,6:55:00
20070112061937,2007,42,1,45,0,2,2,50101,105,0,14:45:00
20070112061939,2007,42,1,60,0,2,2,50102,430,0,10:20:00
20070112061941,2007,42,1,150,0,2,2,50102,120,0,11:00:00
20070112061941,2007,42,1,150,0,2,2,50102,210,0,13:30:00
20070112061943,2007,42,1,50,0,2,2,50101,310,0,6:50:00
20070112061943,2007,42,1,50,0,2,2,50101,395,0,12:20:00
20070112061943,2007,42,1,50,0,2,2,50101,60,0,19:45:00
20070112061947,2007,42,1,60,15,1,1,50101,225,0,8:45:00
20070112061947,2007,42,1,60,15,1,1,50101,120,0,13:17:00
20070112061947,2007,42,1,60,15,1,1,50101,150,0,18:49:00
20070112061954,2007,42,1,70,45,2,1,50101,180,0,4:00:00
20070112061954,2007,42,1,70,45,2,1,50101,563,45,18:37:00
20070112061955,2007,42,1,15,5,2,1,50101,700,5,6:10:00
20070112061963,2007,42,1,0,20,1,1,50101,480,10,16:00:00
20070112061965,2007,42,1,75,5,1,1,60101,255,5,7:45:00
20070112061965,2007,42,1,75,5,1,1,60101,195,0,12:15:00
20070112061965,2007,42,1,75,5,1,1,50101,60,0,16:25:00
20070112061973,2007,42,1,30,0,2,2,50101,14,0,8:46:00
20070112061973,2007,42,1,30,0,2,2,50101,300,0,9:00:00
20070112061975,2007,42,1,45,10,2,1,50101,300,5,6:45:00
20070112061975,2007,42,1,45,10,2,1,50101,180,0,12:00:00
20070112061993,2007,45,1,20,30,1,1,50101,120,0,15:00:00
20070112061996,2007,45,1,45,5,2,1,50101,310,0,8:50:00
20070112061996,2007,45,1,45,5,2,1,50101,245,0,14:25:00
20070112061996,2007,45,1,45,5,2,1,50101,30,0,19:24:00
20070112061996,2007,45,1,45,5,2,1,50101,46,0,20:14:00
20070112061996,2007,45,1,45,5,2,1,50101,55,0,21:35:00
20070112061998,2007,45,1,115,2,1,1,50101,305,2,8:55:00
20070112061998,2007,45,1,115,2,1,1,50101,180,0,15:00:00
20070112062002,2007,45,1,60,5,1,1,50101,120,0,4:00:00
20070112062002,2007,45,1,60,5,1,1,50101,5,0,22:55:00
20070112062002,2007,45,1,60,5,1,1,50101,240,0,0:00:00
20070112062003,2007,45,1,70,10,1,1,50101,180,0,4:00:00
20070112062003,2007,45,1,70,10,1,1,50101,75,0,7:15:00
20070112062003,2007,45,1,70,10,1,1,50101,180,0,22:45:00
20070112062003,2007,45,1,70,10,1,1,50101,105,0,2:15:00
20070112062004,2007,45,1,45,0,2,2,50101,90,0,6:30:00
20070112062004,2007,45,1,45,0,2,2,50101,290,0,8:10:00
20070112062004,2007,45,1,45,0,2,2,50101,100,0,13:20:00
20070112062010,2007,46,1,30,20,1,1,50101,240,5,7:30:00
20070112062010,2007,46,1,30,20,1,1,50101,270,5,12:30:00
20070112062012,2007,47,1,75,15,1,1,50101,247,0,6:08:00
20070112062012,2007,47,1,75,15,1,1,50101,180,0,11:00:00
20070112062013,2007,47,1,75,0,2,2,50101,120,0,4:00:00
20070112062013,2007,47,1,75,0,2,2,50101,210,0,21:30:00
20070112062013,2007,47,1,75,0,2,2,50101,105,0,1:15:00
20070112062013,2007,47,1,75,0,2,2,50101,15,0,3:45:00
20070112062042,2007,47,1,100,0,2,2,50101,60,0,19:45:00
20070112062049,2007,48,1,10,2,1,1,50101,205,0,8:05:00
20070112062049,2007,48,1,10,2,1,1,50101,109,0,11:41:00
20070112062051,2007,48,1,30,0,2,2,50104,15,0,7:45:00
20070112062051,2007,48,1,30,0,2,2,50101,120,0,8:00:00
20070112062051,2007,48,1,30,0,2,2,50101,105,0,10:15:00
20070112062051,2007,48,1,30,0,2,2,50101,210,0,12:30:00
20070112062051,2007,48,1,30,0,2,2,50102,360,0,17:00:00
20070112062052,2007,48,1,65,5,1,1,50101,150,0,7:00:00
20070112062052,2007,48,1,65,5,1,1,50101,220,0,9:50:00
20070112062052,2007,48,1,65,5,1,1,50101,90,0,14:00:00
20070112062058,2007,48,1,30,5,1,1,50101,120,0,6:00:00
20070112062058,2007,48,1,30,5,1,1,50101,325,0,8:35:00
20070112062058,2007,48,1,30,5,1,1,50101,230,5,14:10:00
20070112062058,2007,48,1,30,5,1,1,50101,285,0,18:45:00
20070112062064,2007,48,1,55,0,2,2,50101,10,0,20:40:00
20070112062072,2007,48,1,45,2,1,1,50101,60,0,5:55:00
20070112062072,2007,48,1,45,2,1,1,50101,10,0,7:10:00
20070112062072,2007,48,1,45,2,1,1,50101,2,0,7:20:00
20070112062072,2007,48,1,45,2,1,1,50101,35,0,7:22:00
20070112062072,2007,48,1,45,2,1,1,50101,3,0,7:57:00
20070112062072,2007,48,1,45,2,1,1,50101,210,0,8:30:00
20070112062072,2007,48,1,45,2,1,1,50101,255,0,12:30:00
20070112062072,2007,48,1,45,2,1,1,50101,90,0,20:55:00
20070112062074,2007,48,1,45,15,2,1,50101,30,0,12:15:00
20070112062080,2007,48,1,45,10,1,1,50101,120,0,14:05:00
20070112062081,2007,48,1,38,0,2,2,50101,197,0,7:13:00
20070112062081,2007,48,1,38,0,2,2,50101,135,0,10:45:00
20070112062081,2007,48,1,38,0,2,2,50101,266,0,13:34:00
20070112062102,2007,48,1,30,0,2,2,50101,425,0,5:55:00
20070112062102,2007,48,1,30,0,2,2,50101,105,0,13:30:00
20070112062114,2007,48,1,0,12,2,1,50101,585,2,10:45:00
20070112062118,2007,48,1,110,0,2,2,50101,272,0,7:28:00
20070112062118,2007,48,1,110,0,2,2,50101,135,0,12:45:00
20070112062120,2007,48,1,125,0,2,2,50101,330,0,11:30:00
20070112062123,2007,48,1,90,15,1,1,50101,15,0,13:45:00
20070112062127,2007,48,1,50,0,2,2,50101,195,0,8:05:00
20070112062127,2007,48,1,50,0,2,2,50101,325,0,12:20:00
20070112062129,2007,48,1,20,0,2,2,50101,180,0,4:00:00
20070112062129,2007,48,1,20,0,2,2,50101,161,0,22:19:00
20070112062129,2007,48,1,20,0,2,2,50101,150,0,1:30:00
20070112062138,2007,48,1,0,45,1,1,50101,675,30,7:45:00
20070112062150,2007,48,1,137,0,2,2,50101,175,0,5:20:00
20070112062150,2007,48,1,137,0,2,2,50101,75,0,8:45:00
20070112062150,2007,48,1,137,0,2,2,50101,90,0,10:15:00
20070112062150,2007,48,1,137,0,2,2,50101,188,0,14:37:00
20070112062169,2007,48,1,45,15,2,1,50101,255,5,12:00:00
20070112062172,2007,48,1,75,200,97,1,50101,128,0,7:52:00
20070112062172,2007,48,1,75,200,97,1,50101,225,0,10:15:00
20070112062172,2007,48,1,75,200,97,1,50101,90,0,14:30:00
20070112062172,2007,48,1,75,200,97,1,50101,50,0,16:40:00
20070112062180,2007,48,1,40,25,1,1,50101,655,0,6:50:00
20070112062184,2007,48,1,0,0,1,2,50101,240,0,4:00:00
20070112062184,2007,48,1,0,0,1,2,50101,60,0,17:00:00
20070112062184,2007,48,1,0,0,1,2,50101,240,0,0:00:00
20070112062190,2007,48,1,85,0,2,2,50101,720,0,6:00:00
20070112062202,2007,48,1,45,0,2,2,50101,130,0,11:50:00
20070112062202,2007,48,1,45,0,2,2,50101,105,0,14:15:00
20070112062202,2007,48,1,45,0,2,2,50101,140,0,17:10:00
20070112062202,2007,48,1,45,0,2,2,50101,15,0,19:45:00
20070112062206,2007,48,1,240,15,1,1,50101,390,0,10:30:00
20070112062228,2007,50,1,85,2,1,1,50101,120,0,8:00:00
20070112062228,2007,50,1,85,2,1,1,50101,120,0,10:15:00
20070112062228,2007,50,1,85,2,1,1,50101,120,0,13:15:00
20070112062228,2007,50,1,85,2,1,1,50101,90,0,15:30:00
20070112062233,2007,51,1,40,0,2,2,50101,290,0,7:10:00
20070112062233,2007,51,1,40,0,2,2,50101,240,0,12:30:00
20070112062236,2007,51,1,30,0,2,2,50101,340,0,6:20:00
20070112062236,2007,51,1,30,0,2,2,50101,320,0,12:10:00
20070112062237,2007,51,1,30,15,1,1,50101,178,5,13:02:00
20070112062237,2007,51,1,30,15,1,1,50101,46,0,19:12:00
20070112062244,2007,51,1,95,5,2,1,50101,318,5,6:12:00
20070112062244,2007,51,1,95,5,2,1,50101,240,0,12:00:00
20070112062248,2007,51,1,30,35,1,1,50101,325,20,7:35:00
20070112062248,2007,51,1,30,35,1,1,50101,300,15,13:30:00
20070112062255,2007,51,1,25,128,1,1,50101,120,0,7:30:00
20070112062255,2007,51,1,25,128,1,1,50101,165,0,9:45:00
20070112062255,2007,51,1,25,128,1,1,50101,110,110,13:10:00
20070112062255,2007,51,1,25,128,1,1,50101,195,0,15:15:00
20070112062277,2007,51,1,95,30,1,1,50102,30,0,11:15:00
20070112062277,2007,51,1,95,30,1,1,50102,335,10,16:55:00
20070112062279,2007,51,1,60,15,1,1,50101,325,0,22:35:00
20070112062280,2007,51,1,60,60,1,1,50101,315,60,9:45:00
20070112062280,2007,51,1,60,60,1,1,50101,165,0,15:15:00
20070112062280,2007,51,1,60,60,1,1,50101,105,0,18:15:00
20070112062285,2007,53,1,60,20,1,1,50101,90,20,12:54:00
20070112062288,2007,53,1,90,10,2,1,50101,396,10,4:39:00
20070112062288,2007,53,1,90,10,2,1,50101,280,0,12:05:00
20070112062291,2007,53,1,45,96,2,1,50101,245,3,8:25:00
20070112062291,2007,53,1,45,96,2,1,50101,1,0,12:30:00
20070112062291,2007,53,1,45,96,2,1,50101,30,2,12:31:00
20070112062291,2007,53,1,45,96,2,1,50101,1,0,13:01:00
20070112062291,2007,53,1,45,96,2,1,50101,298,1,13:02:00
20070112062301,2007,53,1,40,22,1,1,50101,750,5,4:00:00
20070112062305,2007,53,1,50,5,1,1,50101,490,5,8:50:00
20070112062305,2007,53,1,50,5,1,1,50101,5,0,17:30:00
20070112062305,2007,53,1,50,5,1,1,50101,5,0,18:50:00
20070112062306,2007,53,1,110,0,1,2,50101,20,0,8:05:00
20070112062306,2007,53,1,110,0,1,2,50101,15,0,23:10:00
20070112062307,2007,53,1,100,2,2,1,50101,130,0,5:50:00
20070112062307,2007,53,1,100,2,2,1,50101,120,0,8:15:00
20070112062307,2007,53,1,100,2,2,1,50101,105,0,10:45:00
20070112062307,2007,53,1,100,2,2,1,50101,105,0,12:45:00
20070112062312,2007,53,1,25,10,1,1,50101,180,0,8:45:00
20070112062312,2007,53,1,25,10,1,1,50101,320,0,12:10:00
20070112062322,2007,54,1,10,52,1,1,50101,125,0,8:55:00
20070112062322,2007,54,1,10,52,1,1,50101,120,0,11:03:00
20070112062322,2007,54,1,10,52,1,1,50101,9,0,13:06:00
20070112062322,2007,54,1,10,52,1,1,50101,118,30,14:02:00
20070112062322,2007,54,1,10,52,1,1,50101,237,20,16:03:00
20070112062322,2007,54,1,10,52,1,1,50101,57,0,20:03:00
20070112062349,2007,55,1,20,120,2,1,50101,120,0,10:00:00
20070112062349,2007,55,1,20,120,2,1,50101,30,0,14:45:00
20070112062349,2007,55,1,20,120,2,1,50101,225,0,15:15:00
20070112062352,2007,55,1,75,5,2,1,50101,120,5,11:00:00
20070112062352,2007,55,1,75,5,2,1,50101,30,0,21:30:00
20070112062362,2007,55,1,75,0,2,2,50101,360,0,6:00:00
20070112062362,2007,55,1,75,0,2,2,50101,210,0,12:15:00
20070112062369,2007,8,1,120,0,2,2,50101,210,0,8:30:00
20070112062369,2007,8,1,120,0,2,2,50101,30,0,15:35:00
20070112062369,2007,8,1,120,0,2,2,50101,15,0,16:35:00
20070112062369,2007,8,1,120,0,2,2,50101,60,0,17:05:00
20070112062371,2007,8,1,30,15,1,1,50101,570,15,7:00:00
20070112062388,2007,9,1,45,15,1,1,50101,355,0,7:35:00
20070112062397,2007,9,1,30,0,2,2,50101,250,0,15:50:00
20070112062402,2007,11,1,77,15,2,1,50101,10,0,7:55:00
20070112062416,2007,21,1,50,40,1,1,50101,125,0,8:25:00
20070112062416,2007,21,1,50,40,1,1,50101,90,0,10:45:00
20070112062416,2007,21,1,50,40,1,1,50101,226,0,13:14:00
20070112062420,2007,21,1,70,0,2,2,50101,205,0,9:05:00
20070112062420,2007,21,1,70,0,2,2,50101,270,0,13:30:00
20070112062421,2007,23,1,55,12,1,1,50101,5,0,15:42:00
20070112062425,2007,23,1,80,0,2,2,50101,30,0,13:13:00
20070112062432,2007,24,1,15,0,2,2,50101,420,0,10:00:00
20070112062436,2007,24,1,140,0,2,2,50101,220,0,5:20:00
20070112062436,2007,24,1,140,0,2,2,50101,120,0,10:00:00
20070112062436,2007,24,1,140,0,2,2,50101,150,0,13:00:00
20070112062439,2007,24,1,90,75,1,1,50101,90,0,13:10:00
20070112062441,2007,24,1,105,0,1,2,50101,180,0,9:00:00
20070112062441,2007,24,1,105,0,1,2,50101,270,0,12:30:00
20070112062443,2007,24,1,40,7,1,1,50101,300,2,6:30:00
20070112062443,2007,24,1,40,7,1,1,50101,320,0,11:40:00
20070112062443,2007,24,1,40,7,1,1,50101,15,0,20:35:00
20070112062444,2007,24,1,165,15,1,1,50101,300,0,15:00:00
20070112062444,2007,24,1,165,15,1,1,50101,225,0,20:15:00
20070112062451,2007,27,1,75,5,1,1,50101,560,5,7:10:00
20070112062453,2007,27,1,0,15,1,1,50102,195,0,15:47:00
20070112062461,2007,27,1,60,0,2,2,50101,210,0,10:00:00
20070112062461,2007,27,1,60,0,2,2,50101,240,0,14:00:00
20070112062465,2007,29,1,35,15,1,1,50101,516,15,14:24:00
20070112062470,2007,29,1,120,10,2,1,50101,220,0,7:50:00
20070112062470,2007,29,1,120,10,2,1,50101,250,0,12:50:00
20070112062470,2007,29,1,120,10,2,1,50101,120,0,19:30:00
20070112062481,2007,32,1,15,15,1,1,50101,270,0,6:55:00
20070112062481,2007,32,1,15,15,1,1,50101,125,15,12:55:00
20070112062482,2007,32,1,90,3,2,1,50101,150,0,9:45:00
20070112062482,2007,32,1,90,3,2,1,50101,150,0,12:45:00
20070112062482,2007,32,1,90,3,2,1,50101,45,0,15:45:00
20070112062482,2007,32,1,90,3,2,1,50101,60,0,17:02:00
20070112062483,2007,33,1,150,0,2,2,50101,60,0,10:35:00
20070112062483,2007,33,1,150,0,2,2,50101,240,0,12:35:00
20070112062483,2007,33,1,150,0,2,2,50101,90,0,18:15:00
20070112062491,2007,40,1,90,0,2,2,50102,60,0,7:10:00
20070112062491,2007,40,1,90,0,2,2,50101,110,0,8:10:00
20070112062491,2007,40,1,90,0,2,2,50101,105,0,10:15:00
20070112062491,2007,40,1,90,0,2,2,50101,180,0,12:30:00
20070112062491,2007,40,1,90,0,2,2,50101,135,0,16:15:00
20070112062491,2007,40,1,90,0,2,2,50101,60,0,19:15:00
20070112062496,2007,41,1,60,15,1,1,50101,180,0,14:00:00
20070112062496,2007,41,1,60,15,1,1,50101,150,0,18:00:00
20070112062499,2007,41,1,55,5,1,1,50101,30,0,7:10:00
20070112062499,2007,41,1,55,5,1,1,50101,15,0,17:10:00
20070112062505,2007,44,1,90,10,1,1,50101,60,0,9:20:00
20070112062505,2007,44,1,90,10,1,1,50101,60,10,10:25:00
20070112062505,2007,44,1,90,10,1,1,50101,168,0,12:57:00
20070112062505,2007,44,1,90,10,1,1,50101,70,0,18:20:00
20070112062505,2007,44,1,90,10,1,1,50101,120,0,20:15:00
20070112062516,2007,46,1,50,5,2,1,50101,305,5,7:25:00
20070112062516,2007,46,1,50,5,2,1,50101,200,0,13:00:00
20070112062533,2007,53,1,75,90,1,1,50101,5,0,10:30:00
20070112062533,2007,53,1,75,90,1,1,50101,5,0,17:55:00
20070112062537,2007,55,1,0,15,1,1,50101,150,0,23:30:00
20070112062537,2007,55,1,0,15,1,1,50101,105,0,2:15:00
20070112062539,2007,55,1,60,0,2,2,50101,315,0,22:45:00
20070112062547,2007,55,1,30,5,1,1,50101,150,0,6:10:00
20070112062547,2007,55,1,30,5,1,1,50101,120,5,8:50:00
20070112062547,2007,55,1,30,5,1,1,50101,60,0,11:00:00
20070112062547,2007,55,1,30,5,1,1,50101,120,0,12:20:00
20070112062547,2007,55,1,30,5,1,1,50101,60,0,14:30:00
20070112062550,2007,56,1,75,10,1,1,50101,30,0,6:30:00
20070112062550,2007,56,1,75,10,1,1,50101,300,0,7:00:00
20070112062550,2007,56,1,75,10,1,1,50101,180,0,12:30:00
20070112062550,2007,56,1,75,10,1,1,50101,15,0,19:15:00
20070201070001,2007,1,1,55,10,1,1,50101,725,10,5:55:00
20070201070002,2007,1,1,15,0,2,2,50101,125,0,13:55:00
20070201070002,2007,1,1,15,0,2,2,50101,345,0,16:15:00
20070201070047,2007,17,1,30,550,1,1,50101,220,220,14:20:00
20070201070047,2007,17,1,30,550,1,1,50101,150,150,18:15:00
20070201070047,2007,17,1,30,550,1,1,50101,180,180,21:15:00
20070201070054,2007,18,1,90,0,2,2,50101,130,0,5:50:00
20070201070054,2007,18,1,90,0,2,2,50101,180,0,8:15:00
20070201070054,2007,18,1,90,0,2,2,50101,225,0,11:45:00
20070201070085,2007,36,1,64,0,2,2,50101,180,0,9:00:00
20070201070085,2007,36,1,64,0,2,2,50101,210,0,12:30:00
20070201070106,2007,48,1,60,0,2,2,50101,195,0,9:05:00
20070201070106,2007,48,1,60,0,2,2,50101,270,0,12:50:00
20070201070111,2007,48,1,120,0,2,2,50101,30,0,14:00:00
20070201070112,2007,48,1,104,15,1,1,50101,15,0,10:30:00
20070201070112,2007,48,1,104,15,1,1,50101,15,0,11:25:00
20070201070112,2007,48,1,104,15,1,1,50102,15,0,11:40:00
20070201070112,2007,48,1,104,15,1,1,50102,214,5,14:56:00
20070201070123,2007,51,1,105,0,2,2,50101,120,0,4:00:00
20070201070123,2007,51,1,105,0,2,2,50101,60,0,13:15:00
20070201070123,2007,51,1,105,0,2,2,50101,150,0,14:20:00
20070201070123,2007,51,1,105,0,2,2,50101,30,0,1:08:00
20070201070138,2007,44,1,7,0,2,2,50101,157,0,11:53:00
20070201070500,2007,1,1,30,0,2,2,50101,290,0,10:10:00
20070201070500,2007,1,1,30,0,2,2,50101,450,0,15:30:00
20070201070503,2007,1,1,15,0,2,2,50101,328,0,9:32:00
20070201070503,2007,1,1,15,0,2,2,50101,375,0,15:15:00
20070201070524,2007,1,1,10,0,2,2,50102,235,0,7:35:00
20070201070532,2007,1,1,80,0,2,2,50101,120,0,18:15:00
20070201070532,2007,1,1,80,0,2,2,50101,135,0,20:30:00
20070201070532,2007,1,1,80,0,2,2,50101,120,0,23:30:00
20070201070532,2007,1,1,80,0,2,2,50101,85,0,1:45:00
20070201070563,2007,4,1,255,0,2,2,50101,210,0,7:00:00
20070201070563,2007,4,1,255,0,2,2,50101,105,0,10:45:00
20070201070563,2007,4,1,255,0,2,2,50101,120,0,13:00:00
20070201070567,2007,4,1,40,8,97,1,50101,7,0,15:38:00
20070201070568,2007,4,1,75,0,2,2,50101,148,0,6:47:00
20070201070568,2007,4,1,75,0,2,2,50101,135,0,9:30:00
20070201070568,2007,4,1,75,0,2,2,50101,150,0,12:30:00
20070201070609,2007,6,1,85,0,2,2,60101,115,0,10:20:00
20070201070613,2007,6,1,60,10,2,1,50101,237,0,8:03:00
20070201070613,2007,6,1,60,10,2,1,50101,240,0,13:00:00
