TUCASEID,t110101
20160504161958,105
20160504161960,80
20160504161963,45
20160504161966,180
20160504161969,60
20160504161971,120
20160504161975,0
20160504161978,30
20160504161980,90
20160504161983,40
20160504161990,215
20160504161991,45
20160504161992,30
20160504161993,105
20160504161994,75
20160504161997,55
20160504161998,80
20160504162005,90
20160504162011,30
20160504162017,28
20160504162023,120
20160504162025,125
20160504162027,30
20160504162030,30
20160504162031,30
20160504162033,120
20160504162041,30
20160504162042,75
20160504162046,58
20160504162052,15
20160504162055,90
20160504162056,50
20160504162057,50
20160504162060,15
20160504162065,195
20160504162066,25
20160504162072,142
20160504162075,50
20160504162079,65
20160504162086,30
20160504162091,37
20160504162100,25
20160504162105,130
20160504162106,30
20160504162107,120
20160504162109,65
20160504162122,130
20160504162123,210
20160504162124,150
20160504162127,40
20160504162129,20
20160504162130,210
20160504162138,20
20160504162143,75
20160504162149,180
20160504162162,90
20160504162167,65
20160504162170,20
20160504162171,100
20160504162172,10
20160504162175,60
20160504162176,45
20160504162181,80
20160504162183,30
20160504162188,45
20160504162193,60
20160504162196,25
20160504162197,30
20160504162202,105
20160504162212,60
20160504162215,60
20160504162216,105
20160504162220,60
20160504162224,40
20160504162230,55
20160504162234,35
20160504162242,120
20160504162247,15
20160504162250,120
20160504162259,10
20160504162267,85
20160504162276,105
20160504162279,60
20160504162280,40
20160504162282,30
20160504162284,35
20160504162285,75
20160504162288,105
20160504162294,5
20160504162295,40
20160504162296,290
20160504162298,145
20160504162306,5
20160504162309,60
20160504162313,50
20160504162314,120
20160504162324,50
20160504162329,110
20160504162330,120
20160504162331,20
20160504162332,30
20160504162349,60
20160504162353,0
20160504162357,30
20160504162381,95
20160504162385,10
20160504162389,374
20160504162393,90
20160504162396,65
20160504162400,65
20160504162404,60
20160504162410,85
20160504162411,60
20160504162414,50
20160504162416,75
20160504162417,30
20160504162418,30
20160504162422,25
20160504162423,65
20160504162427,470
20160504162428,120
20160504162430,20
20160504162434,40
20160504162442,120
20160504162445,30
20160504162446,10
20160504162448,85
20160504162451,30
20160504162452,60
20160504162460,50
20160504162461,75
20160504162462,60
20160504162467,30
20160504162469,60
20160504162470,20
20160504162473,75
20160504162475,35
20160504162479,75
20160504162480,55
20160504162481,45
20160504162488,80
20160504162489,70
20160504162493,90
20160504162495,120
20160504162498,0
20160504162499,45
20160504162500,75
20160504162503,450
20160504162505,120
20160504162508,85
20160504162513,30
20160504162516,15
20160504162517,130
20160504162518,90
20160504162522,120
20160504162523,30
20160504162524,50
20160504162527,45
20160504162528,30
20160504162529,30
20160504162531,60
20160504162533,75
20160504162540,50
20160504162542,40
20160504162543,50
20160504162544,30
20160505160011,135
20160505160017,50
20160505160038,30
20160505160041,45
20160505160058,25
20160505160103,90
20160505160144,20
20160505160506,45
20160505160538,140
20160505160548,100
20160505160571,30
20160505160608,65
20160505160610,65
20160505160619,90
20160505160624,90
20160505160690,125
20160505160706,15
20160505160709,25
20160505160718,110
20160505160724,90
20160505160767,25
20160505160785,20
20160505160788,30
20160505160845,90
20160505160849,44
20160505160866,205
20160505160880,90
20160505160916,100
20160505160923,70
20160505160929,95
20160505160946,15
20160505160947,140
20160505160980,90
20160505161000,120
20160505161013,130
20160505161020,60
20160505161025,100
20160505161026,90
20160505161031,30
20160505161035,70
20160505161037,98
20160505161064,45
20160505161076,105
20160505161087,90
20160505161098,125
20160505161100,40
20160505161125,80
20160505161134,45
20160505161136,60
20160505161143,45
20160505161151,25
20160505161163,10
20160505161166,30
20160505161167,20
20160505161196,60
20160505161201,60
20160505161215,60
20160505161216,20
20160505161220,64
20160505161231,5
20160505161232,75
20160505161234,75
20160505161252,150
20160505161253,50
20160505161277,20
20160505161290,60
20160505161295,0
20160505161373,45
20160505161380,95
20160505161388,50
20160505161392,75
20160505161400,60
20160505161403,30
20160505161409,40
20160505161426,87
20160505161439,20
20160505161452,25
20160505161466,50
20160505161467,45
20160505161474,90
20160505161476,50
20160505161478,60
20160505161504,255
20160505161530,90
20160505161532,15
20160505161546,45
20160505161560,0
20160505161574,140
20160505161587,25
20160505161624,45
20160505161665,140
20160505161685,30
20160505161701,15
20160505161707,120
20160505161708,120
20160505161724,30
20160505161733,19
20160505161827,20
20160505161859,30
20160505161870,0
20160505161887,30
20160505161888,90
20160505161893,30
20160505161902,60
20160505161976,70
20160505162010,90
20160505162054,70
20160505162066,90
20160505162078,20
20160505162105,160
20160505162106,20
20160505162192,30
20160505162201,75
20160505162222,45
20160505162223,60
20160505162233,0
20160505162256,60
20160505162262,180
20160505162285,5
20160505162287,120
20160505162300,20
20160505162310,30
20160505162379,60
20160505162407,105
20160505162409,40
20160505162429,45
20160505162433,45
20160505162436,100
20160505162453,30
20160505162466,135
20160505162488,125
20160505162500,55
20160505162508,75
20160603160018,85
20160603160574,180
20160603160925,65
20160603161110,50
20160603161117,20
20160603161652,0
20160603161911,60
20160603162082,35
20160603162150,20
20160603162357,25
20160603162390,50
20160603162440,108
20160604160002,60
20160604160016,110
20160604160070,0
20160604160523,120
20160604160528,0
20160604160535,10
20160604160548,20
20160604160551,5
20160604160570,60
20160604160574,45
20160604160582,45
20160604160618,80
20160604160623,35
20160604160625,90
20160604160649,35
20160604160674,30
20160604160702,30
20160604160703,5
20160604160715,15
20160604160733,121
20160604160736,150
20160604160764,62
20160604160778,60
20160604160795,102
20160604160814,70
20160604160830,10
20160604160844,60
20160604160847,80
20160604160882,30
20160604160896,7
20160604160925,60
20160604160990,150
20160604160993,15
20160604160998,60
20160604161001,5
20160604161014,25
20160604161037,20
20160604161044,30
20160604161078,35
20160604161087,93
20160604161103,60
20160604161111,30
20160604161120,220
20160604161168,10
20160604161178,85
20160604161180,20
20160604161198,20
20160604161204,20
20160604161219,75
20160604161255,45
20160604161269,60
20160604161275,60
20160604161344,30
20160604161364,161
20160604161379,60
20160604161413,240
20160604161450,40
20160604161477,80
20160604161480,30
20160604161487,180
20160604161489,160
20160604161514,20
20160604161589,180
20160604161620,100
20160604161728,50
20160604161775,75
20160604161780,60
20160604161788,45
20160604161816,30
20160604161827,30
20160604161857,120
20160604161883,65
20160604161892,40
20160604161917,30
20160604161925,20
20160604161927,12
20160604161933,60
20160604161950,0
20160604161954,70
20160604161961,30
20160604161979,0
20160604161987,40
20160604162002,60
20160604162021,0
20160604162024,50
20160604162029,75
20160604162073,60
20160604162088,60
20160604162089,0
20160604162096,90
20160604162139,190
20160604162145,180
20160604162150,100
20160604162178,0
20160604162200,30
20160604162223,60
20160604162245,30
20160604162251,55
20160604162253,30
20160604162255,0
20160604162272,90
20160604162300,30
20160604162342,10
20160604162345,55
20160604162384,15
20160604162402,25
20160604162413,105
20160604162436,75
20160604162438,30
20160604162439,120
20160604162465,45
20160604162502,90
20160604162534,55
20160605160006,5
20160605160007,80
20160605160008,70
20160605160009,45
20160605160010,95
20160605160015,85
20160605160016,0
20160605160019,140
20160605160020,95
20160605160025,90
20160605160053,25
20160605160059,90
20160605160061,210
20160605160075,30
20160605160076,35
20160605160078,110
20160605160080,0
20160605160087,90
20160605160090,45
20160605160092,35
20160605160095,43
20160605160101,60
20160605160111,30
20160605160113,70
20160605160118,75
20160605160121,75
20160605160123,60
20160605160124,105
20160605160130,120
20160605160131,150
20160605160142,210
20160605160143,180
20160605160508,50
20160605160511,105
20160605160512,35
20160605160514,0
20160605160515,70
20160605160516,60
20160605160517,30
20160605160520,30
20160605160523,20
20160605160524,65
20160605160525,90
20160605160526,150
20160605160528,30
20160605160529,80
20160605160534,65
20160605160537,45
20160605160543,30
20160605160544,60
20160605160549,15
20160605160552,170
20160605160554,60
20160605160555,35
20160605160559,45
20160605160561,25
20160605160563,65
20160605160566,30
20160605160567,95
20160605160568,20
20160605160570,20
20160605160577,20
20160605160578,30
20160605160583,30
20160605160585,45
20160605160586,23
20160605160587,90
20160605160590,35
20160605160592,30
20160605160594,190
20160605160598,30
20160605160602,2
20160605160604,10
20160605160606,90
20160605160613,20
20160605160617,35
20160605160621,120
20160605160623,0
20160605160628,150
20160605160630,40
20160605160634,75
20160605160636,130
20160605160637,180
20160605160642,145
20160605160647,35
20160605160650,80
20160605160655,50
20160605160657,30
20160605160658,0
20160605160664,60
20160605160670,30
20160605160673,120
20160605160674,70
20160605160676,105
20160605160677,80
20160605160678,70
20160605160680,22
20160605160692,70
20160605160694,15
20160605160698,0
20160605160699,5
20160605160700,80
20160605160715,70
20160605160717,35
20160605160719,40
20160605160721,100
20160605160725,60
20160605160730,15
20160605160731,60
20160605160734,60
20160605160736,30
20160605160748,25
20160605160750,80
20160605160761,90
20160605160765,0
20160605160771,45
20160605160772,70
20160605160773,22
20160605160776,45
20160605160777,60
20160605160780,45
20160605160783,90
20160605160784,60
20160605160786,68
20160605160794,120
20160605160811,75
20160605160812,45
20160605160819,120
20160605160820,55
20160605160825,200
20160605160830,45
20160605160831,55
20160605160833,10
20160605160839,45
20160605160842,115
20160605160850,60
20160605160859,10
20160605160868,10
20160605160874,10
20160605160875,15
20160605160879,60
20160605160883,95
20160605160888,20
20160605160891,49
20160605160892,313
20160605160893,140
20160605160896,90
20160605160901,0
20160605160906,90
20160605160909,90
20160605160910,80
20160605160912,94
20160605160913,195
20160605160933,5
20160605160939,90
20160605160940,110
20160605160941,75
20160605160942,45
20160605160944,15
20160605160945,120
20160605160949,0
20160605160950,30
20160605160952,140
20160605160960,120
20160605160961,0
20160605160964,50
20160605160965,50
20160605160969,30
20160605160971,80
20160605160979,65
20160605160981,70
20160605160982,240
20160605160983,155
20160605160987,30
20160605160988,60
20160605160989,40
20160605160995,30
20160605160996,40
20160605160999,420
20160605161001,55
20160605161008,67
20160605161010,40
20160605161019,40
20160605161021,165
20160605161022,90
20160605161023,35
20160605161024,60
20160605161028,70
20160605161030,0
20160605161032,80
20160605161036,25
20160605161039,0
20160605161040,75
20160605161043,35
20160605161046,60
20160605161048,75
20160605161050,40
20160605161054,65
20160605161055,120
20160605161057,15
20160605161058,35
20160605161061,25
20160605161063,60
20160605161065,20
20160605161067,50
20160605161072,60
20160605161074,90
20160605161075,180
20160605161082,0
20160605161086,20
20160605161090,90
20160605161093,155
20160605161094,10
20160605161099,10
20160605161101,60
20160605161102,30
20160605161106,115
20160605161112,120
20160605161113,65
20160605161119,20
20160605161120,200
20160605161122,55
20160605161127,60
20160605161132,75
20160605161140,25
20160605161144,75
20160605161147,95
20160605161152,20
20160605161153,40
20160605161154,105
20160605161157,155
20160605161158,55
20160605161159,20
20160605161160,15
20160605161170,0
20160605161174,55
20160605161179,75
20160605161182,50
20160605161193,15
20160605161208,90
20160605161217,170
20160605161223,20
20160605161225,85
20160605161238,30
20160605161240,55
20160605161241,65
20160605161242,90
20160605161245,60
20160605161247,5
20160605161249,60
20160605161258,85
20160605161263,40
20160605161266,40
20160605161267,90
20160605161281,130
20160605161291,0
20160605161297,25
20160605161305,150
20160605161306,60
20160605161307,0
20160605161312,30
20160605161313,115
20160605161315,50
20160605161319,35
20160605161321,115
20160605161326,10
20160605161328,15
20160605161332,120
20160605161334,75
20160605161337,60
20160605161338,153
20160605161339,140
20160605161343,90
20160605161346,80
20160605161356,90
20160605161360,85
20160605161361,45
20160605161362,50
20160605161366,80
20160605161368,90
20160605161370,35
20160605161371,17
20160605161382,55
20160605161385,160
20160605161387,35
20160605161391,1
20160605161396,20
20160605161397,60
20160605161407,120
20160605161411,145
20160605161412,60
20160605161416,51
20160605161419,55
20160605161420,115
20160605161422,80
20160605161424,20
20160605161425,80
20160605161427,71
20160605161428,109
20160605161430,30
20160605161441,30
20160605161447,15
20160605161451,120
20160605161454,120
20160605161456,270
20160605161460,40
20160605161461,20
20160605161462,139
20160605161463,45
