CASEID,YEAR,STATEFIP,PED,SED_EAT,ANYSECEAT,ACTIVITY,DURATION,START
20150302151037,2015,55,74,5,1,50101,285,12:45:00
20150302151037,2015,55,74,5,1,50201,75,17:42:00
20150302151037,2015,55,74,5,1,50101,5,20:32:00
20150302151039,2015,27,30,0,2,50101,379,6:41:00
20150302151039,2015,27,30,0,2,50101,270,13:30:00
20150302151040,2015,21,100,20,1,50101,230,8:40:00
20150302151040,2015,21,100,20,1,50101,240,13:00:00
20150302151042,2015,51,45,5,1,50101,270,7:00:00
20150302151042,2015,51,45,5,1,50101,180,12:30:00
20150302151053,2015,25,75,0,2,50101,395,7:25:00
20150302151053,2015,25,75,0,2,50101,175,14:20:00
20150302151054,2015,51,120,10,1,50101,60,17:05:00
20150302151056,2015,36,60,10,1,50101,314,8:46:00
20150302151062,2015,39,30,30,1,50101,460,6:50:00
20150302151089,2015,13,40,10,1,50104,120,6:00:00
20150302151089,2015,13,40,10,1,50101,90,9:30:00
20150302151089,2015,13,40,10,1,50101,165,11:15:00
20150302151089,2015,13,40,10,1,50101,90,14:30:00
20150302151091,2015,18,10,10,1,50101,15,8:36:00
20150302151091,2015,18,10,10,1,50101,180,9:51:00
20150302151091,2015,18,10,10,1,50101,195,18:45:00
20150302151104,2015,42,0,10,1,50101,10,21:00:00
20150302151110,2015,8,0,90,1,50101,90,6:10:00
20150302151110,2015,8,0,90,1,50102,30,7:40:00
20150302151110,2015,8,0,90,1,50101,120,8:10:00
20150302151110,2015,8,0,90,1,50101,90,11:30:00
20150302151110,2015,8,0,90,1,50101,30,13:30:00
20150302151110,2015,8,0,90,1,50101,60,14:00:00
20150302151110,2015,8,0,90,1,50101,120,15:00:00
20150302151114,2015,9,45,125,1,50101,295,7:05:00
20150302151114,2015,9,45,125,1,50101,120,12:30:00
20150302151114,2015,9,45,125,1,50101,60,14:30:00
20150302151114,2015,9,45,125,1,50101,120,15:30:00
20150302151127,2015,22,72,40,1,50101,2,8:14:00
20150302151127,2015,22,72,40,1,50101,120,8:41:00
20150302151127,2015,22,72,40,1,50102,49,10:41:00
20150302151127,2015,22,72,40,1,50102,40,11:40:00
20150302151127,2015,22,72,40,1,50101,60,12:30:00
20150302151127,2015,22,72,40,1,50102,30,13:30:00
20150302151127,2015,22,72,40,1,50101,30,14:15:00
20150302151127,2015,22,72,40,1,50102,20,14:45:00
20150302151127,2015,22,72,40,1,50101,80,19:50:00
20150302151127,2015,22,72,40,1,50102,80,21:10:00
20150302151135,2015,6,25,0,2,50101,3,15:20:00
20150302151144,2015,27,9999,9999,99,50101,349,7:11:00
20150302151144,2015,27,9999,9999,99,50101,210,13:30:00
20150302151151,2015,42,40,15,1,50101,180,10:15:00
20150302151156,2015,36,55,30,1,50101,580,7:20:00
20150302151156,2015,36,55,30,1,50102,10,18:00:00
20150302151156,2015,36,55,30,1,50102,10,22:00:00
20150302151182,2015,26,55,10,1,50101,440,6:40:00
20150302151182,2015,26,55,10,1,50101,90,14:30:00
20150302151187,2015,39,54,15,1,50101,335,5:55:00
20150302151188,2015,48,60,5,1,50101,1,10:05:00
20150302151188,2015,48,60,5,1,50104,54,10:06:00
20150302151188,2015,48,60,5,1,50101,75,11:00:00
20150302151188,2015,48,60,5,1,50101,165,12:45:00
20150302151188,2015,48,60,5,1,50101,20,20:30:00
20150302151207,2015,34,50,15,1,50101,20,21:40:00
20150302151216,2015,18,10,0,2,50101,486,5:20:00
20150302151228,2015,48,120,10,1,50101,250,7:20:00
20150302151228,2015,48,120,10,1,50101,240,13:00:00
20150302151239,2015,17,60,15,1,50101,195,8:45:00
20150302151239,2015,17,60,15,1,50101,240,13:00:00
20150302151247,2015,8,78,240,1,50101,30,7:00:00
20150302151247,2015,8,78,240,1,50101,60,13:02:00
20150302151247,2015,8,78,240,1,50101,60,14:42:00
20150302151247,2015,8,78,240,1,50101,90,21:35:00
20150302151250,2015,27,60,2,1,50101,255,7:45:00
20150302151250,2015,27,60,2,1,50101,240,13:00:00
20150302151259,2015,48,10,0,2,50101,615,10:45:00
20150302151267,2015,12,50,560,1,50101,560,9:10:00
20150302151267,2015,12,50,560,1,50101,260,18:50:00
20150302151269,2015,41,20,3,1,50101,240,8:00:00
20150302151269,2015,41,20,3,1,50101,210,13:00:00
20150302151270,2015,51,90,2,1,50101,90,14:30:00
20150302151276,2015,17,75,0,2,50102,240,11:15:00
20150302151277,2015,47,75,0,2,50101,200,5:40:00
20150302151277,2015,47,75,0,2,50101,105,9:15:00
20150302151277,2015,47,75,0,2,50101,150,11:30:00
20150302151277,2015,47,75,0,2,50101,75,14:15:00
20150302151279,2015,41,80,10,1,60101,110,19:00:00
20150302151309,2015,8,30,25,1,50101,325,6:05:00
20150302151309,2015,8,30,25,1,50101,240,12:00:00
20150302151317,2015,8,30,0,2,50101,192,18:28:00
20150302151322,2015,44,65,2,1,50101,286,14:14:00
20150302151322,2015,44,65,2,1,50101,75,19:15:00
20150302151329,2015,39,50,5,1,50101,440,4:55:00
20150302151329,2015,39,50,5,1,50101,180,12:45:00
20150302151340,2015,23,15,5,1,50101,90,20:30:00
20150302151341,2015,48,140,10,1,50104,10,7:45:00
20150302151341,2015,48,140,10,1,50101,245,7:55:00
20150302151341,2015,48,140,10,1,50101,120,13:00:00
20150302151341,2015,48,140,10,1,50101,105,15:15:00
20150302151342,2015,26,100,20,1,50101,233,8:07:00
20150302151348,2015,53,0,30,1,50101,180,9:00:00
20150302151348,2015,53,0,30,1,50101,300,13:00:00
20150302151354,2015,53,30,0,2,50101,185,7:40:00
20150302151354,2015,53,30,0,2,50101,125,10:55:00
20150302151354,2015,53,30,0,2,50101,130,13:35:00
20150302151354,2015,53,30,0,2,50101,65,15:55:00
20150302151363,2015,42,90,5,1,50101,270,7:00:00
20150302151363,2015,42,90,5,1,50101,215,12:40:00
20150302151368,2015,20,42,0,2,50101,150,14:30:00
20150302151370,2015,25,85,30,1,50101,2,8:17:00
20150302151373,2015,10,75,0,2,50101,360,5:00:00
20150302151373,2015,10,75,0,2,50101,300,11:30:00
20150302151373,2015,10,75,0,2,50101,60,18:30:00
20150302151374,2015,6,58,2,1,50101,300,8:00:00
20150302151374,2015,6,58,2,1,50101,180,14:00:00
20150302151376,2015,25,45,0,2,50101,228,8:12:00
20150302151385,2015,24,90,30,1,50101,30,7:45:00
20150302151385,2015,24,90,30,1,50101,180,10:00:00
20150302151385,2015,24,90,30,1,50101,240,14:00:00
20150302151385,2015,24,90,30,1,50102,315,18:45:00
20150302151386,2015,53,60,0,2,60101,234,7:30:00
20150302151386,2015,53,60,0,2,60101,121,11:59:00
20150302151387,2015,24,26,10,1,50101,80,5:40:00
20150302151387,2015,24,26,10,1,50101,600,7:45:00
20150302151406,2015,37,30,5,1,50101,330,7:00:00
20150302151406,2015,37,30,5,1,50101,90,13:00:00
20150302151408,2015,26,90,5,1,50101,250,7:20:00
20150302151408,2015,26,90,5,1,50101,210,12:00:00
20150302151411,2015,42,55,0,2,50101,275,6:55:00
20150302151411,2015,42,55,0,2,50101,241,11:59:00
20150302151416,2015,24,45,5,1,50101,355,9:05:00
20150302151417,2015,53,30,15,1,50101,690,7:00:00
20150302151439,2015,39,55,0,2,60101,125,9:55:00
20150302151439,2015,39,55,0,2,60101,111,12:49:00
20150302151463,2015,39,45,50,1,60102,30,8:03:00
20150302151466,2015,42,55,0,2,50101,420,7:30:00
20150302151466,2015,42,55,0,2,50101,140,15:10:00
20150302151467,2015,51,120,10,1,50101,180,9:00:00
20150302151467,2015,51,120,10,1,50101,210,13:00:00
20150302151468,2015,39,65,5,1,50101,333,7:57:00
20150302151468,2015,39,65,5,1,50101,150,14:00:00
20150302151476,2015,41,30,20,1,50101,240,8:00:00
20150302151476,2015,41,30,20,1,50101,205,13:50:00
20150302151498,2015,51,112,0,2,50101,30,20:45:00
20150302151500,2015,37,60,0,2,50101,270,5:30:00
20150302151500,2015,37,60,0,2,50101,230,10:10:00
20150302151500,2015,37,60,0,2,50101,150,14:30:00
20150302151500,2015,37,60,0,2,50101,90,17:30:00
20150302151502,2015,19,55,60,1,50101,150,7:00:00
20150302151502,2015,19,55,60,1,50101,100,10:20:00
20150302151502,2015,19,55,60,1,50101,150,13:00:00
20150302151502,2015,19,55,60,1,50101,75,15:45:00
20150302151502,2015,19,55,60,1,50101,260,17:40:00
20150302151507,2015,31,25,0,2,50104,15,5:45:00
20150302151507,2015,31,25,0,2,50101,540,6:00:00
20150302151527,2015,13,25,4,1,50101,255,6:15:00
20150302151541,2015,4,90,40,1,50101,15,21:15:00
20150302151545,2015,36,60,5,1,50101,325,17:05:00
20150302151549,2015,17,60,10,1,50101,240,4:00:00
20150302151549,2015,17,60,10,1,50101,540,19:00:00
20150302151550,2015,48,70,50,1,50101,195,15:30:00
20150302151565,2015,37,30,5,1,50101,688,7:32:00
20150302151566,2015,37,30,20,1,50101,340,15:20:00
20150302151576,2015,2,70,0,2,50101,285,9:45:00
20150302151577,2015,17,70,0,2,50101,180,8:55:00
20150302151586,2015,39,195,2,1,50101,594,5:36:00
20150302151596,2015,6,77,5,1,50101,110,8:40:00
20150302151596,2015,6,77,5,1,50101,205,10:35:00
20150302151596,2015,6,77,5,1,50101,55,14:05:00
20150302151611,2015,6,120,20,1,50101,135,17:30:00
20150302151611,2015,6,120,20,1,50101,120,20:00:00
20150302151625,2015,55,165,3,1,50101,150,15:45:00
20150302151625,2015,55,165,3,1,50101,45,19:00:00
20150302151626,2015,50,90,0,2,50101,256,7:44:00
20150302151626,2015,50,90,0,2,50101,210,12:30:00
20150302151632,2015,48,60,0,2,50101,130,8:50:00
20150302151632,2015,48,60,0,2,50101,465,11:15:00
20150302151644,2015,53,55,0,2,50101,143,6:52:00
20150302151644,2015,53,55,0,2,50101,155,9:25:00
20150302151644,2015,53,55,0,2,50101,180,12:30:00
20150302151645,2015,37,35,30,1,50101,120,12:10:00
20150302151645,2015,37,35,30,1,50101,10,14:20:00
20150302151645,2015,37,35,30,1,50102,110,15:10:00
20150302151645,2015,37,35,30,1,50102,190,17:50:00
20150302151657,2015,12,90,5,1,50101,230,8:40:00
20150302151657,2015,12,90,5,1,50101,210,14:00:00
20150302151660,2015,36,120,0,2,50101,60,8:50:00
20150302151664,2015,20,236,65,1,50101,386,13:04:00
20150302151664,2015,20,236,65,1,50101,420,21:00:00
20150302151669,2015,48,15,15,1,50101,510,7:00:00
20150302151689,2015,42,9999,9999,99,50102,60,19:00:00
20150302151692,2015,35,30,30,1,50101,120,17:10:00
20150302151695,2015,48,60,0,2,50101,180,8:30:00
20150302151701,2015,15,120,10,1,50101,180,10:00:00
20150302151701,2015,15,120,10,1,50101,180,13:30:00
20150302151701,2015,15,120,10,1,50101,60,17:00:00
20150302151701,2015,15,120,10,1,50101,150,21:00:00
20150302151704,2015,6,35,10,1,50104,6,7:54:00
20150302151704,2015,6,35,10,1,50101,180,8:00:00
20150302151704,2015,6,35,10,1,50101,105,11:15:00
20150302151704,2015,6,35,10,1,50101,85,13:35:00
20150302151704,2015,6,35,10,1,50101,90,15:15:00
20150302151709,2015,40,60,0,2,50101,500,7:40:00
20150302151710,2015,25,115,10,1,50101,30,11:50:00
20150302151710,2015,25,115,10,1,50101,180,14:40:00
20150302151714,2015,16,0,25,1,60101,260,10:25:00
20150302151714,2015,16,0,25,1,50303,1,14:57:00
20150302151714,2015,16,0,25,1,50399,85,15:05:00
20150302151714,2015,16,0,25,1,50303,5,21:20:00
20150302151721,2015,4,30,60,1,50101,420,6:00:00
20150302151721,2015,4,30,60,1,50101,90,13:30:00
20150302151724,2015,1,50,60,1,50101,150,9:55:00
20150302151724,2015,1,50,60,1,50101,415,15:05:00
20150302151726,2015,48,100,240,1,50101,240,8:00:00
20150302151726,2015,48,100,240,1,50101,240,13:00:00
20150302151733,2015,13,45,5,1,50101,5,20:20:00
20150302151734,2015,8,130,0,2,50101,180,9:00:00
20150302151734,2015,8,130,0,2,50101,205,13:05:00
20150302151734,2015,8,130,0,2,50101,60,20:00:00
20150302151737,2015,36,60,5,1,50101,5,5:55:00
20150302151737,2015,36,60,5,1,50101,390,6:00:00
20150302151737,2015,36,60,5,1,50101,120,13:00:00
20150302151748,2015,17,50,5,1,50101,240,8:00:00
20150302151748,2015,17,50,5,1,50101,240,12:30:00
20150302151756,2015,53,75,1,1,50101,225,6:15:00
20150302151756,2015,53,75,1,1,50101,105,10:15:00
20150302151756,2015,53,75,1,1,50101,165,12:30:00
20150302151757,2015,6,80,1,1,50101,195,6:45:00
20150302151757,2015,6,80,1,1,50101,270,10:30:00
20150302151761,2015,18,50,5,1,50101,15,16:24:00
20150302151766,2015,18,50,0,2,50101,260,7:10:00
20150302151766,2015,18,50,0,2,50101,390,12:00:00
20150302151774,2015,55,15,15,1,50101,60,4:00:00
20150302151778,2015,26,90,20,1,50101,56,7:34:00
20150302151778,2015,26,90,20,1,50101,125,10:55:00
20150302151778,2015,26,90,20,1,50101,150,13:30:00
20150302151783,2015,29,35,5,1,50101,450,4:00:00
20150302151783,2015,29,35,5,1,50101,210,12:00:00
20150302151783,2015,29,35,5,1,50101,75,2:45:00
20150302151784,2015,42,100,5,1,50101,150,8:30:00
20150302151784,2015,42,100,5,1,50101,370,11:30:00
20150302151785,2015,21,40,0,2,50101,137,6:43:00
20150302151785,2015,21,40,0,2,50101,135,9:15:00
20150302151785,2015,21,40,0,2,50101,120,12:00:00
20150302151785,2015,21,40,0,2,50101,45,14:15:00
20150302151791,2015,5,40,10,1,50101,275,7:25:00
20150302151791,2015,5,40,10,1,50101,215,12:45:00
20150302151797,2015,17,0,5,1,50101,480,14:30:00
20150302151805,2015,12,90,0,2,50101,120,6:10:00
20150302151805,2015,12,90,0,2,50101,255,9:45:00
20150302151817,2015,36,75,0,2,50101,210,7:30:00
20150302151817,2015,36,75,0,2,50101,210,11:30:00
20150302151822,2015,8,75,0,2,50101,20,11:30:00
20150302151826,2015,18,30,0,2,50101,165,8:15:00
20150302151826,2015,18,30,0,2,50101,105,11:15:00
20150302151832,2015,1,65,0,2,50101,220,9:20:00
20150302151834,2015,47,0,120,1,50101,585,6:45:00
20150302151839,2015,28,132,0,2,50101,90,15:00:00
20150302151839,2015,28,132,0,2,50101,105,20:15:00
20150302151840,2015,54,60,5,1,50101,195,6:45:00
20150302151840,2015,54,60,5,1,50101,135,10:15:00
20150302151840,2015,54,60,5,1,50101,150,13:00:00
20150302151854,2015,36,235,0,2,50101,125,8:55:00
20150302151858,2015,47,75,0,2,50101,130,4:50:00
20150302151858,2015,47,75,0,2,50101,105,7:15:00
20150302151858,2015,47,75,0,2,50101,170,9:10:00
20150302151858,2015,47,75,0,2,50101,60,12:30:00
20150302151863,2015,35,60,10,1,60101,105,16:15:00
20150302151865,2015,6,105,0,2,50101,180,7:00:00
20150302151865,2015,6,105,0,2,50101,75,10:15:00
20150302151865,2015,6,105,0,2,50101,315,12:00:00
20150302151868,2015,19,130,0,2,50101,45,6:47:00
20150302151868,2015,19,130,0,2,50101,120,7:57:00
20150302151868,2015,19,130,0,2,50101,60,9:57:00
20150302151868,2015,19,130,0,2,50101,60,10:57:00
20150302151868,2015,19,130,0,2,50101,60,13:57:00
20150302151868,2015,19,130,0,2,50101,30,16:17:00
20150302151868,2015,19,130,0,2,50101,60,16:47:00
20150302151868,2015,19,130,0,2,50101,5,22:25:00
20150302151874,2015,47,135,0,2,50101,270,7:00:00
20150302151874,2015,47,135,0,2,50101,255,12:15:00
20150302151881,2015,6,60,240,1,50101,240,7:15:00
20150302151881,2015,6,60,240,1,50101,225,12:15:00
20150302151898,2015,27,55,10,1,50101,119,5:31:00
20150302151898,2015,27,55,10,1,50101,82,7:38:00
20150302151898,2015,27,55,10,1,50101,292,9:08:00
20150302151906,2015,21,30,0,2,50101,291,9:09:00
20150302151906,2015,21,30,0,2,50101,355,16:05:00
20150302151907,2015,48,30,10,1,60101,210,9:00:00
20150302151907,2015,48,30,10,1,60101,195,13:00:00
20150302151907,2015,48,30,10,1,60102,185,17:25:00
20150302151912,2015,32,60,15,1,50101,60,12:21:00
20150302151917,2015,36,100,20,1,50101,220,7:20:00
20150302151917,2015,36,100,20,1,50101,200,11:50:00
20150302151927,2015,6,75,30,1,50101,230,7:40:00
20150302151927,2015,6,75,30,1,50101,210,12:00:00
20150302151927,2015,6,75,30,1,50101,165,15:45:00
20150302151946,2015,34,0,60,1,50303,30,16:30:00
20150302151956,2015,46,20,10,1,50101,510,7:30:00
20150302151965,2015,48,40,0,2,50101,272,7:58:00
20150302151965,2015,48,40,0,2,50101,330,12:45:00
20150302151989,2015,25,95,0,2,50101,275,7:25:00
20150302151996,2015,34,30,5,1,50101,300,6:30:00
20150302151996,2015,34,30,5,1,50101,660,12:00:00
20150302151997,2015,8,30,10,1,50101,30,7:00:00
20150302151997,2015,8,30,10,1,50101,450,8:30:00
20150302151997,2015,8,30,10,1,50101,30,19:00:00
20150302151997,2015,8,30,10,1,50101,15,22:30:00
20150302152007,2015,6,55,10,1,50101,285,7:45:00
20150302152007,2015,6,55,10,1,50101,210,13:30:00
20150302152008,2015,26,35,30,1,60101,425,7:35:00
20150302152011,2015,13,90,5,1,60101,140,7:10:00
20150302152011,2015,13,90,5,1,60101,105,9:45:00
20150302152011,2015,13,90,5,1,60101,150,12:30:00
20150302152016,2015,53,150,0,2,50101,60,14:10:00
20150302152020,2015,20,120,30,1,50101,60,9:10:00
20150302152027,2015,12,0,60,1,50101,725,5:25:00
20150302152031,2015,36,60,0,2,50101,240,4:00:00
20150302152043,2015,27,65,2,1,50101,120,9:45:00
20150302152055,2015,51,180,0,2,50101,120,16:00:00
20150302152072,2015,48,60,0,2,50101,15,4:00:00
20150302152072,2015,48,60,0,2,50101,120,13:00:00
20150302152072,2015,48,60,0,2,50101,225,15:15:00
20150302152072,2015,48,60,0,2,50101,75,22:45:00
20150302152072,2015,48,60,0,2,50101,220,0:20:00
20150302152086,2015,17,70,5,1,50101,300,8:00:00
20150302152086,2015,17,70,5,1,50101,270,13:30:00
20150302152094,2015,48,95,0,2,50101,210,6:30:00
20150302152094,2015,48,95,0,2,50101,150,10:30:00
20150302152094,2015,48,95,0,2,50101,220,13:20:00
20150302152106,2015,51,85,4,1,50101,318,7:57:00
20150302152106,2015,51,85,4,1,50101,180,14:00:00
20150302152122,2015,19,75,20,1,50101,190,8:50:00
20150302152122,2015,19,75,20,1,50101,300,12:45:00
20150302152126,2015,1,30,0,2,50101,327,7:03:00
20150302152126,2015,1,30,0,2,50101,205,12:50:00
20150302152129,2015,47,75,20,1,50101,270,8:30:00
20150302152129,2015,47,75,20,1,50101,255,13:15:00
20150302152149,2015,35,90,15,1,50102,180,4:00:00
20150302152149,2015,35,90,15,1,50101,45,8:00:00
20150302152149,2015,35,90,15,1,50101,360,9:00:00
20150302152149,2015,35,90,15,1,50102,120,15:15:00
20150302152152,2015,8,20,0,2,50399,289,4:11:00
20150302152152,2015,8,20,0,2,50399,75,9:15:00
20150302152152,2015,8,20,0,2,50101,60,10:55:00
20150302152152,2015,8,20,0,2,50101,60,12:10:00
20150302152152,2015,8,20,0,2,50101,75,13:25:00
20150302152157,2015,26,45,10,1,50101,150,5:53:00
20150302152157,2015,26,45,10,1,50101,210,8:33:00
20150302152157,2015,26,45,10,1,50101,127,12:23:00
20150302152163,2015,4,5,0,2,50101,505,4:35:00
20150302152163,2015,4,5,0,2,50102,490,13:20:00
20150302152168,2015,6,90,3,1,50101,15,13:00:00
20150302152180,2015,6,60,10,1,50101,10,6:15:00
20150302152180,2015,6,60,10,1,50101,390,6:40:00
20150302152182,2015,37,70,0,2,50101,135,7:45:00
20150302152182,2015,37,70,0,2,50101,115,10:05:00
20150302152182,2015,37,70,0,2,50101,165,12:15:00
20150302152182,2015,37,70,0,2,50101,115,15:05:00
20150302152194,2015,27,85,55,1,50101,240,8:00:00
20150302152194,2015,27,85,55,1,50101,122,12:58:00
20150302152194,2015,27,85,55,1,50101,105,15:15:00
20150302152210,2015,54,45,0,2,50101,345,6:45:00
20150302152210,2015,54,45,0,2,50101,300,13:00:00
20150302152242,2015,36,5,15,1,50101,520,6:20:00
20150302152250,2015,17,6,10,1,50101,215,6:25:00
20150302152250,2015,17,6,10,1,50101,281,10:19:00
20150302152272,2015,12,130,5,1,50101,227,8:13:00
20150302152272,2015,12,130,5,1,50101,240,13:00:00
20150302152282,2015,36,30,0,2,50101,16,8:44:00
20150302152282,2015,36,30,0,2,50101,240,9:00:00
20150302152282,2015,36,30,0,2,50101,180,13:30:00
20150302152284,2015,51,40,0,2,50101,60,14:00:00
20150302152287,2015,25,30,30,1,50101,278,8:22:00
20150302152287,2015,25,30,30,1,50101,180,13:30:00
20150302152288,2015,48,65,0,2,60101,255,7:45:00
20150302152288,2015,48,65,0,2,50303,20,12:00:00
20150302152288,2015,48,65,0,2,60101,185,12:30:00
20150302152290,2015,36,25,5,1,50101,30,10:25:00
20150302152290,2015,36,25,5,1,50101,180,11:00:00
20150302152290,2015,36,25,5,1,50101,263,14:37:00
20150302152298,2015,5,75,10,1,50104,15,6:45:00
20150302152298,2015,5,75,10,1,50101,150,7:00:00
20150302152298,2015,5,75,10,1,50101,220,9:50:00
20150302152298,2015,5,75,10,1,50101,15,13:45:00
20150302152314,2015,29,30,5,1,50101,5,9:50:00
20150302152314,2015,29,30,5,1,50101,150,19:00:00
20150302152330,2015,51,150,3,1,50101,130,13:20:00
20150302152339,2015,48,5,25,1,50101,250,9:50:00
20150302152339,2015,48,5,25,1,50101,490,14:20:00
20150302152343,2015,27,75,0,2,50101,166,6:00:00
20150302152343,2015,27,75,0,2,50101,224,9:16:00
20150302152344,2015,4,85,0,2,50101,20,9:00:00
20150302152346,2015,36,10,0,2,60101,50,7:35:00
20150302152346,2015,36,10,0,2,60101,47,10:31:00
20150302152353,2015,6,10,20,1,50101,180,4:00:00
20150302152353,2015,6,10,20,1,50104,20,21:40:00
20150302152353,2015,6,10,20,1,50101,120,22:00:00
20150302152353,2015,6,10,20,1,50101,105,0:15:00
20150302152353,2015,6,10,20,1,50101,60,3:00:00
20150302152354,2015,48,75,1,1,50101,230,8:40:00
20150302152354,2015,48,75,1,1,50101,105,12:45:00
20150302152354,2015,48,75,1,1,50101,120,15:00:00
20150302152354,2015,48,75,1,1,50101,165,17:15:00
20150302152354,2015,48,75,1,1,50101,45,20:15:00
20150302152356,2015,48,60,0,2,50101,605,4:55:00
20150302152356,2015,48,60,0,2,50101,90,15:30:00
20150302152360,2015,15,60,0,2,50101,45,13:15:00
20150302152361,2015,6,70,10,1,50101,345,7:00:00
20150302152361,2015,6,70,10,1,50101,135,13:15:00
20150302152369,2015,39,15,30,1,50101,215,7:25:00
20150302152369,2015,39,15,30,1,50101,510,12:00:00
20150302152370,2015,55,75,0,2,50301,60,14:20:00
20150302152373,2015,37,105,0,2,50101,239,8:31:00
20150302152373,2015,37,105,0,2,50101,300,13:30:00
20150302152377,2015,32,20,0,2,50101,210,4:00:00
20150302152378,2015,48,30,225,1,50101,185,6:55:00
20150302152378,2015,48,30,225,1,50101,165,10:15:00
20150302152378,2015,48,30,225,1,50101,225,13:15:00
20150302152393,2015,6,0,5,1,50101,170,6:10:00
20150302152393,2015,6,0,5,1,50101,220,13:20:00
20150302152394,2015,6,10,5,1,50101,122,10:06:00
20150302152394,2015,6,10,5,1,50101,322,12:38:00
20150302152407,2015,8,20,40,1,50101,60,4:00:00
20150302152407,2015,8,20,40,1,50101,90,14:30:00
20150302152407,2015,8,20,40,1,50101,55,3:05:00
20150302152410,2015,18,65,0,2,50101,120,4:00:00
20150302152410,2015,18,65,0,2,50101,135,6:15:00
20150302152410,2015,18,65,0,2,50101,185,9:05:00
20150302152415,2015,51,105,0,2,60102,60,15:30:00
20150302152423,2015,39,35,0,2,50101,385,7:35:00
20150302152423,2015,39,35,0,2,50101,225,14:15:00
20150302152437,2015,29,50,30,1,50101,135,8:45:00
20150302152437,2015,29,50,30,1,50101,50,11:10:00
20150302152437,2015,29,50,30,1,50101,90,12:30:00
20150302152437,2015,29,50,30,1,50101,125,14:10:00
20150302152449,2015,42,60,0,2,50101,240,13:30:00
20150302152449,2015,42,60,0,2,50101,105,17:45:00
20150302152449,2015,42,60,0,2,50101,120,20:00:00
20150302152449,2015,42,60,0,2,50101,120,22:15:00
20150302152449,2015,42,60,0,2,50101,90,0:30:00
20150302152453,2015,29,9999,9999,99,50101,60,21:10:00
20150302152458,2015,28,125,0,2,50101,185,9:55:00
20150302152458,2015,28,125,0,2,50101,300,13:20:00
20150302152472,2015,37,30,35,1,50101,290,7:10:00
20150302152472,2015,37,30,35,1,50101,510,12:30:00
20150302152478,2015,31,125,30,1,50101,90,8:00:00
20150302152486,2015,6,60,15,1,50101,180,7:30:00
20150302152486,2015,6,60,15,1,50101,45,10:45:00
20150302152486,2015,6,60,15,1,50101,180,12:00:00
20150302152486,2015,6,60,15,1,50101,45,15:15:00
20150302152493,2015,48,30,20,1,50101,385,11:35:00
20150302152493,2015,48,30,20,1,50101,510,19:00:00
20150302152494,2015,53,150,0,2,50101,90,10:30:00
20150302152494,2015,53,150,0,2,50102,30,12:00:00
20150302152496,2015,12,45,0,2,50101,390,6:00:00
20150302152496,2015,12,45,0,2,50101,90,13:00:00
20150302152496,2015,12,45,0,2,50101,110,14:40:00
20150302152500,2015,26,60,10,1,50101,485,8:10:00
20150302152501,2015,17,25,7,1,50101,45,13:00:00
20150302152503,2015,42,75,0,2,50101,330,6:30:00
20150302152503,2015,42,75,0,2,50101,120,12:30:00
20150302152503,2015,42,75,0,2,50102,120,16:56:00
20150303150057,2015,48,30,0,2,50101,540,7:45:00
20150303150074,2015,51,45,0,2,50101,280,6:50:00
20150303150074,2015,51,45,0,2,50101,390,12:00:00
20150303150090,2015,39,60,5,1,50101,255,7:45:00
20150303150090,2015,39,60,5,1,50101,235,12:55:00
20150303150095,2015,36,15,0,2,50399,30,12:15:00
20150303150117,2015,18,90,0,2,50101,260,7:10:00
20150303150117,2015,18,90,0,2,50101,290,12:10:00
20150303150522,2015,32,55,5,1,50101,250,10:50:00
20150303150548,2015,18,110,15,1,50101,180,4:00:00
20150303150549,2015,26,135,0,2,50101,220,5:20:00
20150303150549,2015,26,135,0,2,50101,135,9:45:00
20150303150549,2015,26,135,0,2,50101,90,12:30:00
20150303150550,2015,36,15,25,1,50101,464,9:31:00
20150303150550,2015,36,15,25,1,50101,90,18:28:00
20150303150558,2015,17,75,30,1,50101,119,7:46:00
20150303150558,2015,17,75,30,1,50101,225,10:00:00
20150303150558,2015,17,75,30,1,50101,135,14:00:00
20150303150565,2015,21,80,0,2,50101,295,7:05:00
20150303150565,2015,21,80,0,2,50101,180,13:00:00
20150303150575,2015,17,45,0,2,50101,115,8:35:00
20150303150575,2015,17,45,0,2,50101,135,10:45:00
20150303150575,2015,17,45,0,2,50101,90,13:00:00
20150303150575,2015,17,45,0,2,50101,30,16:45:00
20150303150660,2015,24,60,5,1,50101,10,8:10:00
20150303150661,2015,55,20,0,2,50101,270,7:45:00
20150303150661,2015,55,20,0,2,50101,235,12:35:00
20150303150672,2015,42,35,20,1,50101,163,9:17:00
20150303150672,2015,42,35,20,1,50101,180,13:00:00
20150303150672,2015,42,35,20,1,50101,40,16:20:00
20150303150672,2015,42,35,20,1,50101,135,17:00:00
20150303150721,2015,36,15,30,1,50101,15,9:55:00
20150303150734,2015,34,94,40,1,50101,10,16:01:00
20150303150831,2015,6,30,40,1,50101,495,13:45:00
20150303150834,2015,36,85,0,2,60101,188,7:22:00
20150303150834,2015,36,85,0,2,60101,179,11:15:00
20150303150834,2015,36,85,0,2,50101,136,15:14:00
20150303150845,2015,40,40,20,1,50101,205,8:35:00
20150303150845,2015,40,40,20,1,50101,285,12:30:00
