CASEID,YEAR,FIPS,SED_EAT_TOTAL,SED_WORKING_TOTAL,PRIME_EAT
20060201062544,2006,45,0,0,175
20060201062559,2006,53,0,0,190
20060201062561,2006,53,2,2,10
20060201062563,2006,53,12,3,212
20060201062569,2006,55,6,2,135
20060201062571,2006,55,5,0,225
20060202060050,2006,18,6,0,225
20060202060536,2006,1,0,0,75
20060202060605,2006,6,70,0,40
20060202060776,2006,6,10,0,10
20060202060874,2006,11,0,0,560
20060202060898,2006,12,0,0,285
20060202060900,2006,12,15,5,135
20060202060902,2006,12,0,0,40
20060202061318,2006,25,20,10,112
20060202061349,2006,25,0,0,500
20060202061402,2006,26,5,5,120
20060202061521,2006,32,0,0,204
20060202061537,2006,34,0,0,150
20060202061543,2006,34,10,0,15
20060202061650,2006,36,15,0,135
20060202061719,2006,36,20,5,420
20060202061790,2006,39,0,0,150
20060202061895,2006,41,0,0,500
20060202062022,2006,45,30,15,120
20060202062043,2006,47,40,10,280
20060202062073,2006,48,0,0,100
20060202062224,2006,48,18,0,5
20060202062255,2006,50,0,0,480
20060202062266,2006,51,33,11,210
20060202062283,2006,51,50,10,350
20060202062341,2006,53,40,10,380
20060202062470,2006,24,0,0,60
20060202062500,2006,27,20,10,40
20060211050097,2006,36,10,5,250
20060211050672,2006,6,0,0,90
20060211051575,2006,35,0,0,120
20060212050535,2006,2,0,0,360
20060212050559,2006,4,15,15,60
20060212050587,2006,5,0,0,135
20060212050614,2006,6,20,10,90
20060212050640,2006,6,0,0,160
20060212050642,2006,6,0,0,15
20060212050649,2006,6,0,0,540
20060212050650,2006,6,0,0,60
20060212050668,2006,6,120,0,90
20060212050672,2006,6,60,0,120
20060212050693,2006,6,270,45,90
20060212050708,2006,6,0,0,180
20060212050711,2006,6,0,0,420
20060212050722,2006,6,0,0,120
20060212050734,2006,6,300,0,120
20060212050753,2006,6,0,0,80
20060212050757,2006,6,0,0,315
20060212050837,2006,6,0,0,36
20060212050883,2006,9,0,0,216
20060212050898,2006,12,0,0,325
20060212050903,2006,12,30,0,480
20060212050916,2006,12,15,0,180
20060212050950,2006,12,25,0,40
20060212051017,2006,13,20,20,10
20060212051030,2006,13,20,10,160
20060212051109,2006,17,0,0,885
20060212051112,2006,17,10,10,20
20060212051121,2006,17,0,0,80
20060212051135,2006,17,0,0,200
20060212051162,2006,17,20,0,240
20060212051376,2006,26,30,10,150
20060212051443,2006,28,30,0,120
20060212051483,2006,29,0,0,260
20060212051497,2006,30,8,0,240
20060212051504,2006,31,0,0,160
20060212051554,2006,34,0,0,120
20060212051732,2006,37,0,0,45
20060212051799,2006,39,10,10,0
20060212051972,2006,42,1,0,135
20060212051977,2006,45,50,10,350
20060212052006,2006,45,150,50,0
20060212052100,2006,48,75,15,675
20060212052157,2006,48,0,0,200
20060212052187,2006,48,60,0,30
20060212052206,2006,49,0,0,225
20060212052236,2006,51,30,15,120
20060212052248,2006,51,25,0,15
20060212052258,2006,51,0,0,0
20060212052267,2006,51,20,5,180
20060212052282,2006,53,5,0,125
20060212052344,2006,55,90,30,80
20060212052402,2006,19,0,0,135
20060212052418,2006,21,0,0,480
20060212052460,2006,27,0,0,300
20060212052466,2006,29,0,0,160
20060212052474,2006,32,0,0,60
20060212052496,2006,41,40,5,480
20060212052504,2006,45,0,0,575
20060212052506,2006,45,0,0,190
20060301060075,2006,37,40,20,20
20060301060549,2006,4,0,0,300
20060301060551,2006,4,0,0,360
20060301060553,2006,4,276,0,60
20060301060567,2006,4,0,0,390
20060301060605,2006,6,20,0,180
20060301060643,2006,6,0,0,320
20060301060644,2006,6,0,0,240
20060301060665,2006,6,0,0,300
20060301060702,2006,6,0,0,340
20060301060733,2006,6,0,0,450
20060301060774,2006,6,0,0,135
20060301060807,2006,6,0,0,213
20060301060808,2006,6,1,1,21
20060301060810,2006,6,48,0,510
20060301060869,2006,9,0,0,200
20060301060874,2006,9,0,0,135
20060301060879,2006,10,0,0,465
20060301060895,2006,12,0,0,100
20060301060907,2006,12,10,10,30
20060301060911,2006,12,0,0,100
20060301061007,2006,13,30,5,270
20060301061142,2006,17,45,5,135
20060301061154,2006,17,36,4,136
20060301061205,2006,19,10,5,100
20060301061227,2006,20,20,0,120
20060301061265,2006,22,480,0,60
20060301061293,2006,24,30,10,90
20060301061324,2006,25,120,0,90
20060301061348,2006,26,57,0,30
20060301061382,2006,26,35,0,0
20060301061427,2006,27,15,0,50
20060301061431,2006,27,0,0,40
20060301061433,2006,27,180,0,40
20060301061451,2006,28,0,0,360
20060301061507,2006,29,12,0,240
20060301061535,2006,32,0,0,130
20060301061593,2006,34,36,15,60
20060301061688,2006,36,480,60,360
20060301061775,2006,37,10,0,120
20060301061831,2006,39,0,0,150
20060301061843,2006,39,0,0,60
20060301061901,2006,40,10,10,55
20060301061916,2006,41,20,20,105
20060301061970,2006,42,0,0,954
20060301062012,2006,44,30,0,50
20060301062032,2006,45,15,0,45
20060301062053,2006,47,9,0,435
20060301062055,2006,47,0,0,160
20060301062071,2006,47,0,0,190
20060301062115,2006,48,40,0,100
20060301062119,2006,48,0,0,60
20060301062126,2006,48,0,0,240
20060301062127,2006,48,0,0,120
20060301062142,2006,48,0,0,90
20060301062160,2006,48,70,5,0
20060301062207,2006,48,15,0,150
20060301062223,2006,48,10,0,20
20060301062230,2006,49,0,0,420
20060301062315,2006,53,6,0,65
20060301062428,2006,19,10,5,120
20060302060013,2006,6,0,0,210
20060302060017,2006,8,90,0,135
20060302060044,2006,17,2,0,150
20060302060052,2006,20,5,0,70
20060302060056,2006,22,0,0,120
20060302060068,2006,34,40,0,30
20060302060077,2006,36,0,0,210
20060302060083,2006,36,0,0,240
20060302060091,2006,39,10,0,30
20060302060102,2006,42,30,10,180
20060302060110,2006,48,18,9,110
20060302060118,2006,48,0,0,90
20060302060119,2006,49,90,0,30
20060302060500,2006,1,20,0,0
20060302060514,2006,1,30,10,195
20060302060517,2006,1,20,0,60
20060302060521,2006,1,0,0,480
20060302060534,2006,1,50,10,120
20060302060540,2006,4,0,0,300
20060302060542,2006,4,0,0,540
20060302060543,2006,4,920,230,80
20060302060549,2006,4,0,0,140
20060302060550,2006,4,0,0,195
20060302060579,2006,5,2,0,120
20060302060585,2006,5,0,0,25
20060302060588,2006,5,0,0,300
20060302060592,2006,5,0,0,30
20060302060594,2006,5,0,0,80
20060302060599,2006,6,18,8,170
20060302060600,2006,6,15,10,20
20060302060601,2006,6,0,0,315
20060302060608,2006,6,210,90,120
20060302060611,2006,6,15,0,65
20060302060632,2006,6,15,0,270
20060302060642,2006,6,0,0,260
20060302060650,2006,6,20,10,50
20060302060652,2006,6,104,0,240
20060302060658,2006,6,40,0,60
20060302060683,2006,6,30,10,150
20060302060684,2006,6,60,0,135
20060302060694,2006,6,0,0,360
20060302060706,2006,6,40,0,200
20060302060715,2006,6,120,15,210
20060302060722,2006,6,20,0,0
20060302060740,2006,6,54,15,165
20060302060745,2006,6,680,170,340
20060302060746,2006,6,40,10,60
20060302060748,2006,6,0,0,420
20060302060753,2006,6,0,0,225
20060302060769,2006,6,0,0,130
20060302060771,2006,6,0,0,150
20060302060780,2006,6,35,5,70
20060302060791,2006,6,30,30,135
20060302060797,2006,6,0,0,0
20060302060799,2006,6,0,0,810
20060302060800,2006,6,0,0,45
20060302060804,2006,6,0,0,300
20060302060805,2006,6,0,0,90
20060302060825,2006,6,0,0,360
20060302060826,2006,6,60,5,10
20060302060827,2006,6,24,0,255
20060302060829,2006,6,30,5,134
20060302060831,2006,6,120,30,120
20060302060840,2006,8,120,0,30
20060302060843,2006,8,10,0,180
20060302060854,2006,8,10,0,60
20060302060856,2006,8,0,0,120
20060302060863,2006,9,14,5,120
20060302060866,2006,9,60,30,70
20060302060873,2006,10,20,0,30
20060302060880,2006,12,20,0,180
20060302060885,2006,12,10,0,20
20060302060886,2006,12,30,10,165
20060302060891,2006,12,20,20,80
20060302060907,2006,12,0,0,280
20060302060909,2006,12,0,0,280
20060302060911,2006,12,90,0,180
20060302060913,2006,12,0,0,30
20060302060921,2006,12,0,0,300
20060302060926,2006,12,6,3,180
20060302060950,2006,12,0,0,50
20060302060955,2006,12,0,0,240
20060302060980,2006,12,0,0,45
20060302060981,2006,12,60,15,135
20060302060983,2006,12,0,0,60
20060302060984,2006,12,45,15,348
20060302060993,2006,12,20,10,270
20060302060997,2006,12,0,0,135
20060302061005,2006,13,0,0,240
20060302061027,2006,13,75,0,900
20060302061030,2006,13,92,8,640
20060302061061,2006,13,0,0,425
20060302061067,2006,15,120,120,50
20060302061077,2006,16,0,0,195
20060302061082,2006,17,0,0,70
20060302061100,2006,17,60,0,30
20060302061106,2006,17,75,15,30
20060302061118,2006,17,30,30,10
20060302061120,2006,17,0,0,360
20060302061121,2006,17,20,0,52
20060302061122,2006,17,20,10,160
20060302061130,2006,17,15,0,75
20060302061133,2006,17,80,30,240
20060302061135,2006,17,4,1,292
20060302061140,2006,17,10,5,140
20060302061143,2006,17,0,0,110
20060302061145,2006,17,30,0,116
20060302061152,2006,17,180,0,480
20060302061154,2006,17,40,5,40
20060302061175,2006,18,15,0,90
20060302061179,2006,18,75,15,15
20060302061180,2006,18,0,0,420
20060302061186,2006,18,2,0,70
20060302061196,2006,19,30,0,175
20060302061198,2006,19,0,0,300
20060302061200,2006,19,0,0,720
20060302061202,2006,19,20,10,150
20060302061207,2006,19,60,30,10
20060302061212,2006,19,60,20,315
20060302061215,2006,20,0,0,180
20060302061222,2006,20,30,0,225
20060302061226,2006,20,0,0,320
20060302061228,2006,20,0,0,60
20060302061234,2006,21,0,0,140
20060302061240,2006,21,0,0,0
20060302061245,2006,21,90,30,180
20060302061246,2006,21,10,5,60
20060302061255,2006,22,5,5,90
20060302061264,2006,22,0,0,90
20060302061266,2006,22,30,15,230
20060302061275,2006,22,10,0,160
20060302061277,2006,23,10,0,10
20060302061280,2006,23,50,25,60
20060302061281,2006,23,20,10,180
20060302061286,2006,24,45,15,405
20060302061291,2006,24,270,0,255
20060302061293,2006,24,0,0,180
20060302061298,2006,24,0,0,270
20060302061301,2006,24,0,0,220
20060302061315,2006,25,10,10,30
20060302061334,2006,25,125,10,375
20060302061348,2006,25,40,10,200
20060302061363,2006,26,0,0,10
20060302061368,2006,26,0,0,330
20060302061369,2006,26,15,0,165
20060302061370,2006,26,50,35,0
20060302061377,2006,26,30,30,40
20060302061380,2006,26,0,0,190
20060302061400,2006,26,120,60,120
20060302061405,2006,26,0,0,1036
20060302061435,2006,27,168,0,288
20060302061438,2006,27,81,10,45
20060302061439,2006,27,0,0,300
20060302061450,2006,28,180,0,220
20060302061457,2006,28,0,0,160
20060302061464,2006,28,24,4,480
20060302061468,2006,28,0,0,280
20060302061479,2006,29,10,0,90
20060302061485,2006,29,12,0,5
20060302061508,2006,30,0,0,45
20060302061517,2006,31,2,0,80
20060302061520,2006,31,0,0,150
20060302061535,2006,33,0,0,160
20060302061541,2006,34,28,7,300
20060302061549,2006,34,0,0,280
20060302061550,2006,34,20,0,150
20060302061564,2006,34,119,15,0
20060302061577,2006,34,0,0,150
20060302061581,2006,34,0,0,875
20060302061583,2006,34,5,0,90
20060302061585,2006,34,20,0,300
20060302061603,2006,35,48,4,60
20060302061622,2006,36,45,25,0
20060302061624,2006,36,30,0,90
20060302061638,2006,36,0,0,150
20060302061640,2006,36,30,15,90
20060302061646,2006,36,15,0,45
20060302061662,2006,36,20,0,90
20060302061676,2006,36,0,0,50
20060302061684,2006,36,90,0,135
20060302061694,2006,36,0,0,0
20060302061717,2006,36,0,0,330
20060302061721,2006,36,15,0,60
20060302061723,2006,36,10,0,0
20060302061724,2006,36,0,0,488
20060302061726,2006,36,0,0,150
20060302061729,2006,36,45,0,90
20060302061735,2006,37,80,0,160
20060302061744,2006,37,10,2,350
20060302061750,2006,37,0,0,30
20060302061757,2006,37,0,0,450
20060302061774,2006,37,0,0,120
20060302061776,2006,37,20,0,480
20060302061779,2006,37,0,0,195
20060302061784,2006,37,0,0,720
20060302061787,2006,38,8,0,60
20060302061798,2006,39,0,0,260
20060302061805,2006,39,15,5,270
20060302061826,2006,39,20,20,30
20060302061833,2006,39,0,0,270
20060302061835,2006,39,0,0,30
20060302061836,2006,39,15,0,90
20060302061838,2006,39,225,75,0
20060302061846,2006,39,0,0,15
20060302061847,2006,39,0,0,60
20060302061853,2006,39,15,0,185
20060302061862,2006,39,0,0,240
20060302061869,2006,40,34,0,0
20060302061870,2006,40,36,0,27
20060302061875,2006,40,0,0,325
20060302061892,2006,40,30,0,220
20060302061893,2006,40,240,65,465
20060302061903,2006,41,15,0,315
20060302061904,2006,41,10,5,300
20060302061905,2006,41,10,0,40
20060302061910,2006,41,0,0,40
20060302061929,2006,42,60,0,240
20060302061930,2006,42,20,0,160
20060302061934,2006,42,0,0,360
20060302061935,2006,42,35,0,35
20060302061937,2006,42,10,0,0
20060302061938,2006,42,45,0,30
20060302061942,2006,42,16,0,135
20060302061949,2006,42,0,0,20
20060302061952,2006,42,0,0,180
20060302061956,2006,42,0,0,180
20060302061959,2006,42,20,10,310
20060302061962,2006,42,0,0,255
20060302061967,2006,42,0,0,10
20060302061977,2006,42,3,1,330
20060302061978,2006,42,20,15,60
20060302062013,2006,45,0,0,70
20060302062016,2006,45,30,0,45
20060302062020,2006,45,50,0,150
20060302062021,2006,45,0,0,540
20060302062024,2006,45,0,0,5
20060302062026,2006,45,0,0,135
20060302062030,2006,45,0,0,270
20060302062046,2006,47,0,0,340
20060302062049,2006,47,0,0,225
20060302062067,2006,47,0,0,33
20060302062081,2006,48,90,45,0
20060302062106,2006,48,0,0,60
20060302062111,2006,48,40,15,80
20060302062118,2006,48,0,0,63
20060302062127,2006,48,0,0,270
20060302062135,2006,48,50,10,150
20060302062148,2006,48,0,0,55
20060302062156,2006,48,0,0,195
20060302062160,2006,48,0,0,360
20060302062165,2006,48,0,0,114
20060302062172,2006,48,40,0,120
20060302062176,2006,48,0,0,15
20060302062178,2006,48,40,10,180
20060302062185,2006,48,0,0,200
20060302062188,2006,48,0,0,180
20060302062191,2006,48,0,0,200
20060302062195,2006,48,0,0,280
20060302062196,2006,48,0,0,580
20060302062197,2006,48,10,0,120
20060302062210,2006,48,0,0,60
20060302062222,2006,48,30,10,15
20060302062233,2006,48,0,0,120
20060302062243,2006,49,135,0,225
20060302062248,2006,49,20,0,240
20060302062250,2006,49,0,0,90
20060302062253,2006,49,20,5,360
20060302062260,2006,51,0,0,270
20060302062261,2006,51,0,0,450
20060302062267,2006,51,0,0,1008
20060302062270,2006,51,10,5,240
20060302062284,2006,51,0,0,35
20060302062296,2006,51,0,0,300
20060302062300,2006,51,0,0,285
20060302062304,2006,51,0,0,660
20060302062309,2006,53,140,20,180
20060302062310,2006,53,40,20,128
20060302062312,2006,53,0,0,1140
20060302062313,2006,53,15,0,120
20060302062315,2006,53,20,10,30
20060302062316,2006,53,1,1,60
20060302062318,2006,53,0,0,150
20060302062320,2006,53,120,0,20
20060302062338,2006,53,100,10,25
20060302062352,2006,54,30,15,130
20060302062360,2006,54,3,0,50
20060302062361,2006,55,20,0,40
20060302062369,2006,55,0,0,110
20060302062370,2006,55,0,0,52
20060302062373,2006,55,0,0,288
20060302062390,2006,55,30,0,150
20060302062391,2006,55,64,0,280
20060302062395,2006,56,30,0,150
20060302062407,2006,8,600,150,240
20060302062408,2006,8,60,0,210
20060302062418,2006,9,0,0,360
20060302062423,2006,9,60,20,90
20060302062426,2006,9,15,0,180
20060302062427,2006,9,30,0,120
20060302062428,2006,10,15,15,20
20060302062431,2006,11,20,0,161
20060302062438,2006,19,45,0,240
20060302062442,2006,19,75,25,90
20060302062445,2006,20,40,10,200
20060302062458,2006,23,10,0,40
20060302062482,2006,27,0,0,250
20060302062488,2006,27,60,10,42
20060302062489,2006,27,270,60,90
20060302062492,2006,27,0,0,270
20060302062504,2006,29,0,0,670
20060302062511,2006,32,0,0,105
20060302062517,2006,33,24,8,90
20060302062520,2006,33,0,0,270
20060302062523,2006,40,0,0,510
20060302062527,2006,41,36,2,180
20060302062528,2006,41,10,0,350
20060302062534,2006,44,10,5,120
20060302062536,2006,45,0,0,250
20060302062541,2006,46,15,0,180
20060302062543,2006,50,0,0,560
20060302062545,2006,51,15,15,60
20060302062549,2006,53,0,0,80
20060302062553,2006,53,0,0,115
20060302062555,2006,55,0,0,60
20060302062559,2006,55,15,5,189
20060302062560,2006,55,42,6,420
20060303060085,2006,36,0,0,150
20060303060120,2006,48,0,0,105
20060303060547,2006,4,18,5,225
20060303060603,2006,6,0,0,210
20060303060623,2006,6,0,0,285
20060303060698,2006,6,60,0,60
20060303060708,2006,6,0,0,220
20060303060730,2006,6,130,0,120
20060303060733,2006,6,0,0,35
20060303060790,2006,6,0,0,400
20060303060801,2006,6,34,2,120
20060303060838,2006,8,20,5,240
20060303060890,2006,12,16,0,75
20060303061046,2006,15,30,0,0
20060303061156,2006,18,40,15,150
20060303061181,2006,18,0,0,105
20060303061285,2006,24,5,0,45
20060303061353,2006,26,60,30,30
20060303061354,2006,26,0,0,165
20060303061439,2006,29,15,0,130
20060303061468,2006,29,30,15,270
20060303061497,2006,31,6,2,270
20060303061537,2006,34,0,0,180
20060303061634,2006,36,15,5,180
20060303061675,2006,36,15,5,279
20060303061893,2006,41,0,0,200
20060303061919,2006,42,26,3,120
20060303062028,2006,47,0,0,80
20060303062277,2006,51,10,0,40
20060303062319,2006,53,0,0,210
20060303062335,2006,53,0,0,100
20060303062379,2006,55,0,0,80
20060303062420,2006,9,0,0,285
20060303062453,2006,23,0,0,80
20060303062484,2006,27,20,0,120
20060303062488,2006,27,96,0,340
20060303062503,2006,32,6,0,255
20060303062559,2006,55,0,0,375
20060312050778,2006,6,15,15,60
20060312051031,2006,13,0,0,60
20060312051049,2006,13,30,5,120
20060312051176,2006,18,0,0,0
20060312051381,2006,26,40,0,200
20060312051704,2006,36,0,0,30
20060312052021,2006,47,0,0,120
20060402060524,2006,1,0,0,220
20060402060527,2006,1,330,110,0
20060402060535,2006,1,0,0,120
20060402060545,2006,4,20,5,100
20060402060644,2006,6,0,0,180
20060402060749,2006,6,68,4,340
20060402060760,2006,6,0,0,108
20060402060807,2006,6,8,4,310
20060402060823,2006,6,0,0,440
20060402060837,2006,6,0,0,300
20060402060923,2006,12,40,10,160
20060402060970,2006,12,120,15,0
20060402061034,2006,13,172,0,0
20060402061088,2006,17,0,0,315
20060402061097,2006,17,20,20,60
20060402061104,2006,17,0,0,360
20060402061108,2006,17,0,0,180
20060402061159,2006,18,60,20,150
20060402061163,2006,18,44,0,220
20060402061185,2006,18,10,10,75
20060402061218,2006,20,40,20,140
20060402061223,2006,20,0,0,60
20060402061268,2006,22,20,10,180
20060402061288,2006,24,0,0,50
20060402061299,2006,24,75,10,195
20060402061306,2006,24,0,0,120
20060402061331,2006,25,0,0,140
20060402061384,2006,26,51,0,135
20060402061392,2006,26,0,0,180
20060402061395,2006,26,60,0,300
20060402061461,2006,28,20,0,30
20060402061472,2006,29,0,0,300
20060402061475,2006,29,0,0,90
20060402061478,2006,29,40,20,0
20060402061504,2006,30,1,1,60
20060402061512,2006,31,20,0,40
20060402061516,2006,31,10,0,65
20060402061530,2006,32,5,0,15
20060402061547,2006,34,20,0,160
20060402061548,2006,34,0,0,360
20060402061594,2006,35,30,0,60
20060402061674,2006,36,6,0,300
20060402061687,2006,36,30,15,70
20060402061708,2006,36,170,40,150
20060402061718,2006,36,80,80,0
20060402061759,2006,37,30,0,20
20060402061769,2006,37,9,3,255
20060402061775,2006,37,10,1,20
20060402061783,2006,37,0,0,360
20060402061789,2006,39,15,0,135
20060402061797,2006,39,10,0,60
20060402061819,2006,39,0,0,580
20060402061820,2006,39,0,0,195
20060402061868,2006,40,30,0,150
20060402061894,2006,41,19,15,30
20060402061931,2006,42,180,0,60
20060402061982,2006,42,36,12,66
20060402062060,2006,47,0,0,90
20060402062079,2006,48,5,0,70
20060402062101,2006,48,3,0,240
20060402062207,2006,48,0,0,90
20060402062256,2006,50,45,0,315
20060402062259,2006,51,0,0,180
20060402062319,2006,53,135,120,45
20060402062365,2006,55,25,0,15
20060402062404,2006,8,0,0,180
20060402062421,2006,9,0,0,120
20060402062433,2006,15,0,0,85
